SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,6135 Jefferson Hwy,Baton Rouge,LA,70806,847000,4,3.0,Goodwood Place,3600,33105,1945,4,235,,Active,December-18-2022 02:00 PM,December-18-2022 04:00 PM,https://www.redfin.com/LA/Baton-Rouge/6135-Jefferson-Hwy-70806/home/82894176,GBRMLS,2022018233,N,Y,30.4394313,-91.1265701
MLS Listing,,Single Family Residential,7720 Brett Pl,Baton Rouge,LA,70818,803000,5,4.0,Brandon Place,4001,67518,1986,5,201,,Active,,,https://www.redfin.com/LA/Baton-Rouge/7720-Brett-Pl-70818/home/85549205,GBRMLS,2022018207,N,Y,30.5228571,-91.0258171
MLS Listing,,Multi-Family (2-4 Unit),8904 Olive St,New Orleans,LA,70118,175000,4,2.0,New Orleans,1530,2700,1940,8,114,,Active,,,https://www.redfin.com/LA/New-Orleans/8904-Olive-St-70118/home/181717040,GSREIN,2374077,N,Y,29.9685671,-90.1197633
MLS Listing,,Single Family Residential,26088 Glenbrooke Dr,Denham Springs,LA,70726,235000,3,2.0,Woodland Crossing,1536,10018,,15,153,20,Active,,,https://www.redfin.com/LA/Denham-Springs/26088-Glenbrooke-Dr-70726/home/110311438,GBRMLS,2022017906,N,Y,30.4434735,-90.8772522
MLS Listing,,Single Family Residential,16157 Timberstone Dr,Prairieville,LA,70769,350000,4,2.0,Keystone Of Galvez,2239,10454,,16,156,16,Active,,,https://www.redfin.com/LA/Prairieville/16157-Timberstone-Dr-70769/home/84997711,GBRMLS,2022017858,N,Y,30.3046185,-90.8925819
MLS Listing,,Condo/Co-op,1020 Esplanade Ave #207,New Orleans,LA,70116,320000,1,1.0,New Orleans,754,422,1847,26,424,335,Active,,,https://www.redfin.com/LA/New-Orleans/1020-Esplanade-Ave-70116/unit-207/home/85419021,GSREIN,2371619,N,Y,29.9653208,-90.0632543
MLS Listing,,Single Family Residential,2301 Peniston St,New Orleans,LA,70115,380000,6,3.0,New Orleans,1800,5061,1910,29,211,,Active,,,https://www.redfin.com/LA/New-Orleans/2301-Peniston-St-70115/home/79455553,GSREIN,2371610,N,Y,29.934032,-90.0971961
MLS Listing,,Single Family Residential,13352 Alder Dr,Denham Springs,LA,70726,290000,4,2.0,South Haven,2286,9147,2012,29,127,30,Active,,,https://www.redfin.com/LA/Denham-Springs/13352-Alder-Dr-70726/home/82921850,GBRMLS,2022017515,N,Y,30.3995526,-90.8656144
MLS Listing,,Mobile/Manufactured Home,1515 Westway Dr,Utica,MS,39175,105000,3,2.0,Metes And Bounds,1987,348480,1993,31,53,,Active,,,https://www.redfin.com/MS/Utica/1515-Westway-Dr-39175/home/144647462,MLSU,4033815,N,Y,32.148071,-90.641346
MLS Listing,,Single Family Residential,6016 Orleans Ave,New Orleans,LA,70124,349900,2,2.0,Lakeview,1480,3624,1962,36,236,,Active,,,https://www.redfin.com/LA/New-Orleans/6016-Orleans-Ave-70124/home/79437196,GSREIN,2370128,N,Y,29.9990123,-90.1012387
MLS Listing,,Single Family Residential,3618 Jupiter Dr,Chalmette,LA,70043,179500,4,2.0,Chalmette,1255,2548,1979,43,143,,Active,,,https://www.redfin.com/LA/Chalmette/3618-Jupiter-Dr-70043/home/84868736,GSREIN,2370096,N,Y,29.9561508,-89.9673377
MLS Listing,,Single Family Residential,51 Schill Ave,Kenner,LA,70065,269000,3,2.0,Driftwood,1430,5998,1977,50,188,,Active,,,https://www.redfin.com/LA/Kenner/51-Schill-Ave-70065/home/85189916,GSREIN,2369613,N,Y,30.0232198,-90.229409
MLS Listing,,Single Family Residential,5387 Chamberlain Dr,New Orleans,LA,70122,323900,3,2.0,Vista Park,1773,7200,1950,50,183,,Active,,,https://www.redfin.com/LA/New-Orleans/5387-Chamberlain-Dr-70122/home/79233788,GSREIN,2367803,N,Y,30.0125775,-90.0734905
MLS Listing,,Single Family Residential,3013 Clifford Dr,Metairie,LA,70002,325000,2,2.0,Whitney Heights,1586,6721,1960,50,205,,Active,,,https://www.redfin.com/LA/Metairie/3013-Clifford-Dr-70002/home/85162140,GSREIN,2368068,N,Y,30.0057168,-90.1501937
MLS Listing,,Vacant Land,961 Allen Toussaint Blvd,New Orleans,LA,70124,500000,0,,Lakeshore,,10837,,57,,,Active,,,https://www.redfin.com/LA/New-Orleans/961-Allen-Toussaint-Blvd-70124/home/85415586,GSREIN,2368837,N,Y,30.019354,-90.100001
MLS Listing,,Single Family Residential,1340 Bayou Mallet Hwy,Eunice,LA,70535,310000,3,2.0,Richard,2250,138085,2006,82,138,,Active,,,https://www.redfin.com/LA/Eunice/1340-Bayou-Mallet-Hwy-70535/home/114495988,AcadianaMLS,22009085,N,Y,30.4308869,-92.3297699
MLS Listing,,Single Family Residential,711 Franklin Ave,New Orleans,LA,70117,419000,2,2.0,New Orleans,1223,1141,1872,93,343,,Active,,,https://www.redfin.com/LA/New-Orleans/711-Franklin-Ave-70117/home/85448499,GSREIN,2363038,N,Y,29.9650889,-90.0511696
