SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,10302 10th Avenue Ct S,Tacoma,WA,98444,475000,4,3.0,Tacoma,1776,9543,2000,1,267,,Active,December-17-2022 11:00 AM,December-17-2022 01:00 PM,https://www.redfin.com/WA/Tacoma/10302-10th-Ave-Ct-S-98444/home/2870575,NWMLS,2022436,N,Y,47.1636464,-122.4483926
MLS Listing,,Single Family Residential,9315 N Syracuse St,Portland,OR,97203,374900,2,1.0,St John's,1616,4356,1906,1,232,,Active,December-18-2022 11:00 AM,December-18-2022 01:00 PM,https://www.redfin.com/OR/Portland/9315-N-Syracuse-St-97203/home/26298240,RMLS,22024557,N,Y,45.5934679,-122.7602686
MLS Listing,,Single Family Residential,2712 110th Ave E,Edgewood,WA,98372,575000,3,1.0,Edgewood,1372,22651,1949,1,419,,Active,,,https://www.redfin.com/WA/Edgewood/2712-110th-Ave-E-98372/home/22785105,NWMLS,2022928,N,Y,47.2327934,-122.2833384
MLS Listing,,Single Family Residential,7808 NE 174th Ave,Vancouver,WA,98682,740000,4,2.5,Hockinson,2589,7837,2017,1,286,80,Active,,,https://www.redfin.com/WA/Vancouver/7808-NE-174th-Ave-98682/home/144012525,NWMLS,2022496,N,Y,45.6798943,-122.4939394
MLS Listing,,Single Family Residential,17597 SE Rose St,Milwaukie,OR,97267,645500,3,2.0,Milwaukie,1700,8712,1952,1,380,,Active,,,https://www.redfin.com/OR/Milwaukie/17597-SE-Rose-St-97267/home/26052627,RMLS,22164692,N,Y,45.3959047,-122.6098686
MLS Listing,,Single Family Residential,422 Suncrest Ave NW,Salem,OR,97304,410000,3,2.0,Sunset Hills,1844,7900,1988,1,222,,Active,,,https://www.redfin.com/OR/Salem/422-Suncrest-Ave-NW-97304/home/26485855,WVMLS,800434,N,Y,44.9391695,-123.0859813
MLS Listing,,Single Family Residential,2822 148th Street Ct E,Tacoma,WA,98445,424900,3,2.5,Tacoma,1826,8500,1980,2,233,,Active,December-17-2022 11:00 AM,December-17-2022 01:00 PM,https://www.redfin.com/WA/Tacoma/2822-148th-St-Ct-E-98445/home/2945026,NWMLS,2022390,N,Y,47.1216293,-122.3907614
MLS Listing,,Single Family Residential,3644 E F St,Tacoma,WA,98404,440000,3,2.0,Tacoma,1451,5964,1905,2,303,,Active,December-17-2022 11:00 AM,December-17-2022 01:00 PM,https://www.redfin.com/WA/Tacoma/3644-E-F-St-98404/home/2983147,NWMLS,2022290,N,Y,47.2248922,-122.4239554
MLS Listing,,Single Family Residential,18027 187th Ave SE,Renton,WA,98058,995000,4,3.0,Renton,3720,17730,1967,2,267,,Active,December-17-2022 02:00 PM,December-17-2022 04:00 PM,https://www.redfin.com/WA/Renton/18027-187th-Ave-SE-98058/home/391126,NWMLS,2019852,N,Y,47.4404078,-122.0918423
MLS Listing,,Single Family Residential,1374 SW 216th Pl,Beaverton,OR,97003,569900,4,3.0,Beaverton,2020,5227,1993,2,282,,Active,December-17-2022 11:00 AM,December-17-2022 01:00 PM,https://www.redfin.com/OR/Beaverton/1374-SW-216th-Pl-97006/home/25846130,RMLS,22069539,N,Y,45.5098854,-122.8985287
MLS Listing,,Single Family Residential,2230 Church St NE,Salem,OR,97301,369000,3,1.5,Salem,1624,5000,1957,2,227,,Active,,,https://www.redfin.com/OR/Salem/2230-Church-St-NE-97301/home/26293939,WVMLS,800414,N,Y,44.9604131,-123.0259489
MLS Listing,,Single Family Residential,2820 Moraga Ave SE,Albany,OR,97322,355000,3,2.0,Deerfield,1245,7405,1978,2,285,,Active,,,https://www.redfin.com/OR/Albany/2820-Moraga-Ave-SE-97322/home/26178176,WVMLS,800413,N,Y,44.6037842,-123.0718788
MLS Listing,,Single Family Residential,1426 SW 4th St,Gresham,OR,97080,374900,2,2.0,Gresham,1728,6969,1975,2,217,,Active,December-17-2022 11:00 AM,December-17-2022 01:00 PM,https://www.redfin.com/OR/Gresham/1426-SW-4th-St-97080/home/26316488,RMLS,22305651,N,Y,45.49442,-122.44613
MLS Listing,,Condo/Co-op,1811 NW Couch St #301,Portland,OR,97209,290000,2,1.0,"ALPHABET DISTRICT, NW FLATS",739,,1915,2,392,455,Active,December-17-2022 11:00 AM,December-17-2022 01:00 PM,https://www.redfin.com/OR/Portland/1811-NW-Couch-St-97209/unit-301/home/26595421,RMLS,22005861,N,Y,45.523793,-122.6896083
MLS Listing,,Single Family Residential,3306 NE 110th St,Vancouver,WA,98686,650000,5,3.0,Salmon Creek,2647,9874,1979,2,246,,Active,,,https://www.redfin.com/WA/Vancouver/3306-NE-110th-St-98686/home/14585095,NWMLS,2020897,N,Y,45.701039,-122.6367909
MLS Listing,,Single Family Residential,4206 N Winnifred St,Tacoma,WA,98407,685000,4,2.0,Tacoma,1520,5750,1952,3,451,,Active,December-17-2022 11:00 AM,December-17-2022 01:00 PM,https://www.redfin.com/WA/Tacoma/4206-N-Winnifred-St-98407/home/2818937,NWMLS,2022343,N,Y,47.2874682,-122.5126764
MLS Listing,,Single Family Residential,14758 SW 161st Ave,Portland,OR,97224,824900,4,2.5,Portland,3183,6534,2000,3,259,,Active,December-17-2022 11:00 AM,December-17-2022 01:00 PM,https://www.redfin.com/OR/Portland/14758-SW-161st-Ave-97224/home/183352918,RMLS,22698087,N,Y,45.4129527,-122.8417113
MLS Listing,,Single Family Residential,9902 Channel Dr NW,Olympia,WA,98502,675000,3,2.0,Olympia,2090,15402,2006,3,323,149,Active,December-17-2022 10:00 AM,December-17-2022 12:00 PM,https://www.redfin.com/WA/Olympia/9902-Channel-Dr-NW-98502/home/15725413,NWMLS,2020853,N,Y,47.175208853,-122.9369471
MLS Listing,,Single Family Residential,898 Hazeltine Ave SE,Salem,OR,97306,780000,3,2.5,Creekside,2950,8240,1994,3,264,,Active,,,https://www.redfin.com/OR/Salem/898-Hazeltine-Ave-SE-97306/home/26341995,WVMLS,800191,N,Y,44.8678932,-123.0370561
