SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,260 Ferguson St,Hermosa,SD,57744,249999,3,2.0,HEARTLAND EST,1680,34848,2001,1,149,,Active,,,https://www.redfin.com/SD/Hermosa/260-Ferguson-St-57744/home/105160886,BHMLS,161989,N,Y,43.8346393,-103.1892203
MLS Listing,,Single Family Residential,809 Willsie Ave,Rapid City,SD,57701,149000,2,1.0,NORTH RAPID ADD,908,6969,1942,1,164,,Active,,,https://www.redfin.com/SD/Rapid-City/809-Willsie-Ave-57701/home/104949896,BHMLS,161988,N,Y,44.0920364,-103.2193038
MLS Listing,,Mobile/Manufactured Home,12794 Wolframite Rd,Keystone,SD,57751,20000,1,1.0,No Subdivision,261,,1967,1,77,,Active,,,https://www.redfin.com/SD/HILL-CITY/12794-WOLFRAMITE-RD-57745/home/105029749,BHMLS,161987,N,Y,43.915458,-103.50681
MLS Listing,,Mobile/Manufactured Home,12794 Other,Keystone,SD,57751,20000,1,1.0,Keystone,261,,1967,1,77,,Active,,,https://www.redfin.com/SD/Keystone/12794-Other-57751/home/180500692,MRAOR,74659,N,Y,43.9142380132976,-103.505875572777
MLS Listing,,Single Family Residential,2003 Oak Ave,Rapid,SD,57701,329900,6,3.0,SOUTH PARK,2406,8276,1955,1,137,,Active,,,https://www.redfin.com/SD/Rapid-City/2003-Oak-Ave-57701/home/104958562,BHMLS,161986,N,Y,44.0663403,-103.2194391
MLS Listing,,Single Family Residential,409 Nighthawk Dr,Box Elder,SD,57719,319000,2,1.0,LIBERTY PLAZA SUBD,904,6534,2022,2,353,,Active,,,https://www.redfin.com/SD/Box-Elder/409-Nighthawk-DR-Unknown/home/183367408,BHMLS,161984,N,Y,44.1258652145819,-103.065940605927
MLS Listing,,Single Family Residential,9925 W Hwy 44,Rapid City,SD,57702,425000,4,2.0,ROLLING HILLS ESTATES,2236,108900,1977,2,190,,Active,,,https://www.redfin.com/SD/Rapid-City/9925-SD-44-57702/home/105000774,BHMLS,161983,N,Y,44.0656996,-103.3914707
MLS Listing,,Single Family Residential,3901 W Omaha,Rapid City,SD,57702,375000,4,2.0,ACRE TRACT,1288,9583,1954,2,291,,Active,,,https://www.redfin.com/SD/Rapid-City/3901-W-Omaha-St-57702/home/104969220,BHMLS,161982,N,Y,44.0832336,-103.2835514
MLS Listing,,Single Family Residential,1145 Elkhorn St,Belle Fourche,SD,57717,164500,2,1.0,Belle Fourche,2040,27442,1937,2,81,,Active,,,https://www.redfin.com/SD/Belle-Fourche/1145-Elkhorn-St-57717/home/165552492,MRAOR,74657,N,Y,44.6671433,-103.840636
MLS Listing,,Single Family Residential,701 Howard St,Pringle,SD,57773,360000,3,2.0,Pringle,2246,18730,1954,3,160,,Active,,,https://www.redfin.com/SD/Pringle/701-Howard-St-57773/home/105152855,MRAOR,74656,N,Y,43.6068446,-103.5966864
MLS Listing,,Vacant Land,TBD RR Cobb Rd,Custer,SD,57730,445700,,,No Subdivision,,871200,,3,,,Active,,,https://www.redfin.com/SD/Crazy-Horse/TBD-RR-Cobb-RD-57730/home/183351715,BHMLS,161981,N,Y,43.7495202052016,-103.276245288086
MLS Listing,,Single Family Residential,515 Aaron Ct,Rapid City,SD,57703,374995,3,2.0,SHEPHERD HILLS SUBD,1391,7405,2022,3,270,,Active,December-17-2022 11:00 AM,December-17-2022 05:00 PM,https://www.redfin.com/SD/Rapid-City/515-Aaron-CT-57703/home/183353090,BHMLS,161980,N,Y,44.088059,-103.173908626984
MLS Listing,,Vacant Land,TBD RR Cobb Rd,Custer,SD,57730,799600,,,Custer,,3484800,,3,,,Active,,,https://www.redfin.com/SD/Crazy-Horse/TBD-RR-Cobb-RD-57730/home/183351004,MRAOR,74652,N,Y,43.7470177753625,-103.273395460255
MLS Listing,,Single Family Residential,5167 Carriage Hills Dr,Rapid City,SD,57702,1550000,5,5.0,WESTVIEW ESTATE,9636,56628,1997,3,161,,Active,,,https://www.redfin.com/SD/Rapid-City/5167-Carriage-Hills-Dr-57702/home/104888836,BHMLS,161977,N,Y,44.0329601,-103.2861445
MLS Listing,,Single Family Residential,207 E Watertown,Rapid City,SD,57701,215000,4,2.0,NORTH RAPID,1344,5227,1959,4,160,,Active,,,https://www.redfin.com/SD/Rapid-City/207-E-Watertown-St-57701/home/105012447,BHMLS,161975,N,Y,44.0882859,-103.2089372
