SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,23318 Sesame St Unit L,Torrance,CA,90502,495000,2,2.0,123 - County Strip,829,296172,1973,1,597,350,Active,December-18-2022 12:00 PM,December-18-2022 03:00 PM,https://www.redfin.com/CA/Torrance/23318-Sesame-St-90502/unit-L/home/7670548,CRMLS,PW22254972,N,Y,33.812395,-118.288634
MLS Listing,,Single Family Residential,126 W Plymouth St,Long Beach,CA,90805,649980,5,2.0,7 - North Long Beach,2219,6263,1956,1,293,,Pre On-Market,,,https://www.redfin.com/CA/Long-Beach/126-W-Plymouth-St-90805/home/7519758,CRMLS,PW22254553,N,Y,33.8530476,-118.1991367
MLS Listing,,Single Family Residential,11223 Blix St,North Hollywood,CA,91602,2497686,4,4.0,NHO - North Hollywood,3310,8255,1947,2,755,,Active,,,https://www.redfin.com/CA/North-Hollywood/11223-Blix-St-91602/home/5210216,CRMLS,BB22251281,N,Y,34.1568091,-118.3754394
MLS Listing,,Condo/Co-op,9139 Ramona St #12,Bellflower,CA,90706,499900,3,3.0,RF - Bellflower South of 91 Frwy,1228,50367,1988,3,407,220,Active,,,https://www.redfin.com/CA/Bellflower/9139-Ramona-St-90706/unit-12/home/7547760,CRMLS,SW22255175,N,Y,33.8731055,-118.1381336
MLS Listing,,Single Family Residential,8125 Cozycroft Ave,Canoga Park,CA,91306,874900,3,2.0,CP - Canoga Park,1522,7559,1956,3,575,,Active,December-17-2022 01:00 PM,December-17-2022 04:00 PM,https://www.redfin.com/CA/Canoga-Park/8125-Cozycroft-Ave-91306/home/3693668,CRMLS,BB22252993,N,Y,34.2176118,-118.5821006
MLS Listing,,Single Family Residential,1225 Barrington Ave,Rosamond,CA,93560,340000,3,2.0,ROSA - Rosamond,1322,8213,1992,4,257,,Active,December-17-2022 11:00 AM,December-17-2022 03:00 PM,https://www.redfin.com/CA/Rosamond/1225-Barrington-Ave-93560/home/69842311,CRISNet,SR22254928,N,Y,34.877943,-118.1532051
MLS Listing,,Condo/Co-op,5730 S Glennie Ln Unit G,Los Angeles,CA,90016,950000,3,2.0,C16 - Mid Los Angeles,1520,64672,2001,5,625,330,Active,December-17-2022 12:00 PM,December-17-2022 03:00 PM,https://www.redfin.com/CA/Los-Angeles/5730-S-Glennie-Ln-90016/unit-G/home/8121530,CRMLS,SB22252602,N,Y,34.0367612,-118.3676982
MLS Listing,,Townhouse,500 N Willowbrook Ave Unit F6,Compton,CA,90220,499900,3,3.0,"RP - Compton S of Rosecrans, E of Central,W of Ala",1450,24959,2009,8,345,321,Active,,,https://www.redfin.com/CA/Compton/500-N-Willowbrook-Ave-90220/unit-F6/home/21914164,CRMLS,SB22253470,N,Y,33.9003704,-118.2234686
MLS Listing,,Single Family Residential,19153 Napa St,Northridge,CA,91324,799000,3,2.0,NR - Northridge,1232,7503,1960,8,649,,Active,,,https://www.redfin.com/CA/Northridge/19153-Napa-St-91324/home/5890226,CRMLS,BB22251249,N,Y,34.2266701,-118.551049
MLS Listing,,Condo/Co-op,21153 Lassen St #2,Chatsworth,CA,91311,530000,2,2.5,CHT - Chatsworth,1488,107162,1983,8,356,405,Active,,,https://www.redfin.com/CA/Chatsworth/21153-Lassen-St-91311/unit-2/home/5838239,CRMLS,BB22252889,N,Y,34.2506348,-118.5941153
MLS Listing,,Single Family Residential,5912 Ben Alder Ave,Whittier,CA,90606,738999,5,2.0,670 - Whittier,1576,4281,1967,8,469,,Active,December-17-2022 11:00 AM,December-17-2022 02:00 PM,https://www.redfin.com/CA/Whittier/5912-Ben-Alder-Ave-90606/home/7808579,CRMLS,PW22251814,N,Y,33.9942871,-118.0675253
MLS Listing,,Single Family Residential,6384 Zelzah Ave,Encino,CA,91316,949000,3,2.0,ENC - Encino,1430,7151,1950,8,664,,Active,,,https://www.redfin.com/CA/Encino/6384-Zelzah-Ave-91316/home/3825298,CRMLS,BB22234782,N,Y,34.1864096,-118.5226857
MLS Listing,,Condo/Co-op,13145 Bromont Ave #28,Sylmar,CA,91342,499000,3,2.5,SYL - Sylmar,1317,102978,1989,9,379,400,Active,,,https://www.redfin.com/CA/Sylmar/13145-Bromont-Ave-91342/unit-28/home/5425999,CRMLS,BB22252427,N,Y,34.3094687,-118.4370843
MLS Listing,,Single Family Residential,42132 23rd St W,Lancaster,CA,93536,1250000,7,6.0,LAC - Lancaster,4803,41120,1997,9,260,,Pre On-Market,,,https://www.redfin.com/CA/Lancaster/42132-23rd-St-W-93536/home/6264474,CRMLS,BB22252649,N,Y,34.6487854,-118.1717392
MLS Listing,,Single Family Residential,3595 Hampton Rd,Pasadena,CA,91107,1149900,3,2.0,699 - Not Defined,1283,12302,1951,10,896,,Active,,,https://www.redfin.com/CA/Pasadena/3595-Hampton-Rd-91107/home/7222670,CRMLS,BB22252263,N,Y,34.1541584,-118.0758025
MLS Listing,,Townhouse,28421 Mirabelle Ln,Saugus,CA,91350,608000,3,3.0,PLUM - Plum Canyon,1520,94854,2005,10,400,180,Active,,,https://www.redfin.com/CA/Santa-Clarita/28421-Mirabelle-Ln-91350/home/17235402,CRISNet,SR22251426,N,Y,34.4456468,-118.4770279
MLS Listing,,Single Family Residential,1268 N Eastbury Ave,Covina,CA,91722,850000,3,2.0,614 - Covina,1642,6600,1955,10,518,,Active,,,https://www.redfin.com/CA/Covina/1268-N-Eastbury-Ave-91722/home/7926235,CRMLS,PF22250024,N,Y,34.1026909,-117.9018087
MLS Listing,,Single Family Residential,635 N Fuller Ave,Los Angeles,CA,90036,4995000,5,5.0,C19 - Beverly Center-Miracle Mile,4420,7413,2018,10,1130,,Active,,,https://www.redfin.com/CA/Los-Angeles/635-N-Fuller-Ave-90036/home/7102835,CRMLS,BB22239578,N,Y,34.0829196,-118.350111
MLS Listing,,Single Family Residential,4954 Woodruff Ave,Lakewood,CA,90713,789900,2,2.0,23 - Lakewood Park,1537,5501,1951,11,514,,Active,December-17-2022 11:00 AM,December-17-2022 02:00 PM,https://www.redfin.com/CA/Lakewood/4954-Woodruff-Ave-90713/home/7556820,CRMLS,PW22251743,N,Y,33.848719,-118.1161311
MLS Listing,,Single Family Residential,16550 Kalisher St,Granada Hills,CA,91344,799900,4,2.0,GH - Granada Hills,1346,7543,1955,11,594,,Active,December-17-2022 12:00 PM,December-17-2022 03:00 PM,https://www.redfin.com/CA/Granada-Hills/16550-Kalisher-St-91344/home/5731014,CRISNet,SR22251836,N,Y,34.2775569,-118.4929878
MLS Listing,,Townhouse,835 Sartori Ave,Torrance,CA,90501,1079000,4,3.0,134 - Old Torrance,1686,4901,1956,12,640,,Active,,,https://www.redfin.com/CA/Torrance/835-Sartori-Ave-90501/home/7650972,CRMLS,SB22245897,N,Y,33.8377574,-118.3191862
MLS Listing,,Single Family Residential,2217 190th St,Redondo Beach,CA,90278,1098000,3,2.0,153 - N Redondo Bch/El Nido,1130,5425,1955,15,972,,Active,,,https://www.redfin.com/CA/Redondo-Beach/2217-190th-St-90278/home/6698946,CRMLS,SB22248340,N,Y,33.8585095,-118.3709622
MLS Listing,,Single Family Residential,18603 Crenshaw Blvd,Torrance,CA,90504,849900,3,1.0,132 - N Torrance - West,872,5116,1951,15,975,,Active,,,https://www.redfin.com/CA/Torrance/18603-Crenshaw-Blvd-90504/home/6583615,CRMLS,PW22249921,N,Y,33.8618126,-118.3269034
MLS Listing,,Single Family Residential,44109 27th St W,Lancaster,CA,93536,679000,4,2.0,LAC - Lancaster,2099,8142,2006,15,323,,Active,,,https://www.redfin.com/CA/Lancaster/44109-27th-St-W-93536/home/6293935,CRMLS,BB22245791,N,Y,34.6847083,-118.1795087
MLS Listing,,Condo/Co-op,8851 Independence Ave #29,Canoga Park,CA,91304,475000,2,2.5,CP - Canoga Park,1371,82202,1977,16,346,375,Active,,,https://www.redfin.com/CA/Canoga-Park/8851-Independence-Ave-91304/unit-29/home/5868005,CRMLS,BB22248823,N,Y,34.2313815,-118.5909586
MLS Listing,,Condo/Co-op,4301 Fulton Ave #301,Sherman Oaks,CA,91423,899000,3,2.5,SO - Sherman Oaks,1673,17247,1987,16,537,600,Active,,,https://www.redfin.com/CA/Van-Nuys/4301-Fulton-Ave-91423/unit-301/home/5219695,CRMLS,OC22249584,N,Y,34.148862,-118.4229375
MLS Listing,,Single Family Residential,290 S Summertree Rd,Anaheim Hills,CA,92807,1240000,3,2.5,77 - Anaheim Hills,2784,5103,1982,16,445,473,Active,,,https://www.redfin.com/CA/Anaheim/290-S-Summertree-Rd-92807/home/4302110,CRMLS,OC22249100,N,Y,33.8496462,-117.778177
MLS Listing,,Single Family Residential,18426 E Gaillard St,Azusa,CA,91702,689900,3,2.0,607 - Azusa,1083,6080,1971,16,637,,Active,,,https://www.redfin.com/CA/Azusa/18426-E-Gaillard-St-91702/home/8023161,CRMLS,EV22248784,N,Y,34.1155003,-117.8924248
MLS Listing,,Multi-Family (2-4 Unit),1077 Laguna Ave,Los Angeles,CA,90026,2400000,10,7.0,671 - Silver Lake,3874,7519,1988,17,620,,Active,,,https://www.redfin.com/CA/Los-Angeles/1077-Laguna-Ave-90026/home/183064747,CRMLS,PF22248270,N,Y,34.0757546,-118.2573904
MLS Listing,,Single Family Residential,3475 Richmond Ave,Clovis,CA,93619,460000,4,3.0,Clovis,1946,2640,2014,17,236,120,Active,,,https://www.redfin.com/CA/Clovis/3475-Richmond-Ave-93619/home/58371930,FRESNOMLS,587985,N,Y,36.8581609,-119.6461812
MLS Listing,,Single Family Residential,4219 Muscatel Ave,Rosemead,CA,91770,799900,3,2.0,651 - Rosemead/S. San Gabriel,1276,5915,1962,17,627,,Active,,,https://www.redfin.com/CA/Rosemead/4219-Muscatel-Ave-91770/home/7051014,CRMLS,PF22248138,N,Y,34.0834327,-118.0784548
MLS Listing,,Single Family Residential,11410 Talladega Ct,Bakersfield,CA,93312,499000,4,2.0,BKSF - Bakersfield,2544,10890,2002,19,196,,Active,,,https://www.redfin.com/CA/Bakersfield/11410-Talladega-Ct-93312/home/60523558,CRMLS,BB22247588,N,Y,35.4167797,-119.1300929
MLS Listing,,Single Family Residential,435 Markton St,Los Angeles,CA,90061,699900,4,2.0,699 - Not Defined,1540,5221,1956,21,454,,Active,,,https://www.redfin.com/CA/Los-Angeles/435-Markton-St-90061/home/7336820,CRMLS,PW22246122,N,Y,33.9053963,-118.2664071
MLS Listing,,Single Family Residential,3199 Rialto Ave,Clovis,CA,93619,699000,4,3.0,Clovis,3410,8760,2005,21,205,,Active,,,https://www.redfin.com/CA/Clovis/3199-Rialto-Ave-93619/home/95979403,FRESNOMLS,587877,N,Y,36.8026361,-119.6512561
MLS Listing,,Condo/Co-op,1890 S Cochran Ave #6,Los Angeles,CA,90019,649000,2,1.5,C16 - Mid Los Angeles,1066,28464,1981,24,609,360,Active,,,https://www.redfin.com/CA/Los-Angeles/1890-S-Cochran-Ave-90019/unit-6/home/6903211,CRMLS,PF22246358,N,Y,34.0418021,-118.354276
MLS Listing,,Single Family Residential,10802 Van Ruiten St,Norwalk,CA,90650,799000,4,2.0,M1 - Norwalk,1448,4966,2018,24,552,,Active,,,https://www.redfin.com/CA/Norwalk/10802-Van-Ruiten-St-90650/home/7777373,CRMLS,PW22243233,N,Y,33.9027468,-118.1042438
MLS Listing,,Single Family Residential,11020 Scoville Ave,Sunland,CA,91040,935000,3,2.0,659 - Sunland/Tujunga,1408,6238,1924,25,664,,Active,,,https://www.redfin.com/CA/Sunland-Tujunga/11020-Scoville-Ave-91040/home/5502099,CRMLS,PF22244313,N,Y,34.2693625,-118.3137549
