SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,655 S Grand Ave NW,Atlanta,GA,30318,305000,3,2.0,,1163,7501,1920,1,262,,Active,,,https://www.redfin.com/GA/Atlanta/655-S-Grand-Ave-NW-30318/home/24556358,FMLS,7151912,N,Y,33.7727852,-84.4625706
MLS Listing,,Single Family Residential,3125 Juhan Rd,Stone Mountain,GA,30087,3500000,8,8.0,N/A,15906,95396,2009,1,220,,Active,,,https://www.redfin.com/GA/Stone-Mountain/3125-Juhan-Rd-SW-30087/home/24951787,FMLS,7151901,N,Y,33.8007812,-84.0783042
MLS Listing,,Townhouse,4063 Townsend Ln,Dunwoody,GA,30346,620000,4,3.5,Townsend At Perimeter,2407,1742,2019,1,258,175,Active,,,https://www.redfin.com/GA/DUNWOODY/4063-TOWNSEND-LN-30346/home/160963720,FMLS,7151859,N,Y,33.923823,-84.329233
MLS Listing,,Single Family Residential,6140 Riveroak Ter,Atlanta,GA,30349,362500,4,2.0,Magnolia Walk,2328,15681,2003,1,156,27,Active,December-10-2022 02:00 PM,December-10-2022 04:00 PM,https://www.redfin.com/GA/College-Park/6140-Riveroak-Ter-30349/home/24844054,FMLS,7150862,N,Y,33.5901679,-84.4930237
MLS Listing,,Single Family Residential,4025 Tarnrill Rd,Douglasville,GA,30135,495000,6,5.0,Perennial Walk,3813,15289,2018,1,130,,Active,,,https://www.redfin.com/GA/Douglasville/4025-Tarnrill-Rd-30135/home/144263637,FMLS,7151616,N,Y,33.7207955,-84.6721236
MLS Listing,,Single Family Residential,168 Dahlia Ave NW,Atlanta,GA,30314,185000,2,1.0,Dixie Hills,879,5662,1940,1,210,,Active,,,https://www.redfin.com/GA/Atlanta/168-Dahlia-Ave-NW-30314/home/24832828,FMLS,7151435,N,Y,33.7588223,-84.4624376
MLS Listing,,Single Family Residential,14021 Camden Cir,Huntsville,AL,35803,400000,4,2.5,Oakhurst,2463,13939,1998,2,162,,Active,,,https://www.redfin.com/AL/Huntsville/14021-Camden-Cir-35803/home/127413581,VMLS,1824013,N,Y,34.6044976,-86.5469903
MLS Listing,,Single Family Residential,4836 Autumn Cir,Stone Mountain,GA,30088,297000,3,3.0,Hairston Hill,1844,8712,1988,4,161,,Active,,,https://www.redfin.com/GA/Stone-Mountain/4836-Autumn-Cir-30088/home/23734673,FMLS,7150367,N,Y,33.771542,-84.1919521
MLS Listing,,Single Family Residential,1835 Newberry Ct,Riverdale,GA,30296,280000,3,3.5,,1890,11273,1969,7,148,,Active,,,https://www.redfin.com/GA/Riverdale/1835-Newberry-Ct-30296/home/25200781,FMLS,7149227,N,Y,33.5862058,-84.4496538
MLS Listing,,Single Family Residential,12065 Brookmill Pt,Alpharetta,GA,30004,689000,4,2.5,Selbridge Mill,3103,20251,1987,7,222,100,Active,,,https://www.redfin.com/GA/Alpharetta/12065-Brookmill-Pt-30004/home/24819923,FMLS,7147337,N,Y,34.0758202,-84.3341967
MLS Listing,,Single Family Residential,310 Providence Dr,Dallas,GA,30157,325000,5,3.0,Vista Lake,2368,11325,2003,8,137,67,Active,December-10-2022 02:00 AM,December-10-2022 04:00 PM,https://www.redfin.com/GA/Dallas/310-Providence-Dr-30157/home/24503677,FMLS,7148751,N,Y,33.9104706,-84.8886087
MLS Listing,,Townhouse,3273 Hampton Green Way,Atlanta,GA,30340,379000,3,2.5,Hampton Green,1903,4356,1983,8,199,,Active,,,https://www.redfin.com/GA/Atlanta/3273-Hampton-Green-Way-30340/home/23693178,FMLS,7148980,N,Y,33.8855451,-84.2382739
MLS Listing,,Townhouse,1097 New Haven Dr SW,Marietta,GA,30064,235000,3,2.5,Whitlock West,1642,548,1973,8,143,280,Active,,,https://www.redfin.com/GA/Marietta/1097-New-Haven-Dr-SW-30064/home/25447967,FMLS,7148618,N,Y,33.9525708,-84.5839643
MLS Listing,,Single Family Residential,1420 Westmont Rd SW,Atlanta,GA,30311,374500,3,2.5,N/A,1364,2252,1950,8,275,,Active,,,https://www.redfin.com/GA/Atlanta/1420-Westmont-Rd-SW-30311/home/24860673,FMLS,7148701,N,Y,33.7165172,-84.4374312
MLS Listing,,Single Family Residential,5140 Tilly Mill Rd,Dunwoody,GA,30338,360000,3,2.0,N/A,,21780,1956,9,,,Active,,,https://www.redfin.com/GA/Dunwoody/5140-Tilly-Mill-Rd-30338/home/23784792,FMLS,7148530,N,Y,33.9414174,-84.2992379
MLS Listing,,Single Family Residential,2562 Spencers Trce NE,Marietta,GA,30062,419000,4,3.0,Holly Springs East,2053,13464,1978,10,204,,Active,December-10-2022 01:00 PM,December-10-2022 03:00 PM,https://www.redfin.com/GA/Marietta/2562-Spencers-Trce-NE-30062/home/25489423,FMLS,7147834,N,Y,34.0130875,-84.4660149
MLS Listing,,Single Family Residential,6324 Fisk Ave,Chattanooga,TN,37421,209000,4,2.0,Chattanooga,1424,,2005,11,147,,Active,,,https://www.redfin.com/TN/Chattanooga/6324-Fisk-Ave-37421/home/121667466,GCAR,1365848,N,Y,35.036643,-85.1825425
MLS Listing,,Townhouse,2555 Flat Shoals Rd #1305,Atlanta,GA,30349,265000,3,2.5,Providence Place,1612,2792,2006,16,164,250,Active,,,https://www.redfin.com/GA/Atlanta/2555-Flat-Shoals-Rd-30349/unit-1305/home/24585784,FMLS,7146858,N,Y,33.5907379,-84.4727767
MLS Listing,,Single Family Residential,93 Jennifer Ln,Carrollton,GA,30116,375000,4,4.0,Oak Crest at Jennifer Lane,2888,70567,1983,16,130,,Active,,,https://www.redfin.com/GA/Carrollton/93-Jennifer-Ln-30116/home/23937731,FMLS,7146623,N,Y,33.6378657,-84.9991013
MLS Listing,,Single Family Residential,56 Holly Rd NW,Atlanta,GA,30314,330000,4,2.0,West Lake,2010,5000,2006,17,164,,Active,December-10-2022 12:00 PM,December-10-2022 03:00 PM,https://www.redfin.com/GA/Atlanta/56-Holly-Rd-NW-30314/home/24857831,FMLS,7146235,N,Y,33.756535,-84.4381388
MLS Listing,,Single Family Residential,2089 Claude St NW,Atlanta,GA,30318,460000,3,2.0,Riverside,1482,10136,1960,18,310,,Active,,,https://www.redfin.com/GA/Atlanta/2089-Claude-St-NW-30318/home/24562174,FMLS,7144624,N,Y,33.8125632,-84.4658533
MLS Listing,,Townhouse,1338 Vayda Ct,Marietta,GA,30066,388800,3,2.5,Bells Landing,1826,5227,2021,21,213,250,Active,,,https://www.redfin.com/GA/Marietta/1338-Vayda-CT-30066/home/175614439,FMLS,7145309,N,Y,33.993008,-84.549833
MLS Listing,,Single Family Residential,3542 Denby Dr,Snellville,GA,30039,272000,3,2.0,Centerville North,1744,30491,1979,21,156,,Active,,,https://www.redfin.com/GA/Snellville/3542-Denby-Dr-SW-30039/home/24982487,FMLS,7145463,N,Y,33.8129925,-84.0326239
MLS Listing,,Townhouse,527 Oakside Pl,Acworth,GA,30102,297500,3,2.5,Ridge Mill,1494,2613,2008,21,199,140,Active,,,https://www.redfin.com/GA/Acworth/527-Oakside-Pl-30102/home/23629984,FMLS,7145294,N,Y,34.0989916,-84.618089
MLS Listing,,Single Family Residential,6845 Fielder Ct,Rex,GA,30273,255000,3,2.0,N/A,1561,11491,1986,21,163,,Active,,,https://www.redfin.com/GA/Rex/6845-Fielder-Ct-30273/home/25178542,FMLS,7111134,N,Y,33.5677534,-84.2938515
MLS Listing,,Single Family Residential,4315 Elk Run Dr,Douglasville,GA,30135,325000,3,2.0,Elk Run,1682,15293,1999,22,193,33,Active,,,https://www.redfin.com/GA/Douglasville/4315-Elk-Run-Dr-30135/home/24415628,FMLS,7144434,N,Y,33.6856304,-84.7112487
MLS Listing,,Single Family Residential,3355 Sir Lancelot Pl SW,Marietta,GA,30008,312500,3,2.5,N/A,1920,8899,1980,22,163,,Active,,,https://www.redfin.com/GA/Marietta/3355-Sir-Lancelot-Pl-SW-30008/home/25324840,FMLS,7144570,N,Y,33.8705784,-84.6009116
MLS Listing,,Single Family Residential,2120 Stone Hollow Ct,Marietta,GA,30062,725000,4,2.5,Chimney Springs,2962,10071,1980,22,245,61,Active,,,https://www.redfin.com/GA/Marietta/2120-Stone-Hollow-Ct-30062/home/25327025,FMLS,7144684,N,Y,34.0024107,-84.415974
MLS Listing,,Single Family Residential,3045 Highgreen Trl,Atlanta,GA,30349,410000,5,3.0,Amhurst,3187,10881,2005,22,129,46,Active,,,https://www.redfin.com/GA/College-Park/3045-Highgreen-Trl-30349/home/24669339,FMLS,7144456,N,Y,33.67238,-84.6321134
MLS Listing,,Single Family Residential,195 Cotton Mill Dr,Hiram,GA,30141,450000,4,2.5,Millhouse Plantation,2318,81892,1994,23,194,,Active,,,https://www.redfin.com/GA/Hiram/195-Cotton-Mill-Dr-30141/home/24509212,FMLS,7144405,N,Y,33.8561379,-84.7427988
MLS Listing,,Single Family Residential,2600 Northside Dr NW,Atlanta,GA,30305,1175000,5,3.5,N/A,4117,35152,1983,23,285,,Active,,,https://www.redfin.com/GA/Atlanta/2600-Northside-Dr-NW-30305/home/24686454,FMLS,7143594,N,Y,33.8263208,-84.4079512
MLS Listing,,Single Family Residential,638 S Grand Ave NW,Atlanta,GA,30318,369900,5,3.0,,2200,12675,1965,24,168,,Active,,,https://www.redfin.com/GA/Atlanta/638-S-Grand-Ave-NW-30318/home/24648891,FMLS,7143633,N,Y,33.7724525,-84.4629399
MLS Listing,,Single Family Residential,4469 S Springwood Dr SW,Smyrna,GA,30082,352400,3,2.0,N/A,1954,16740,1985,24,180,,Active,,,https://www.redfin.com/GA/Smyrna/4469-S-Springwood-Dr-SW-30082/home/25338682,FMLS,7143473,N,Y,33.8480934,-84.5739082
MLS Listing,,Single Family Residential,1745 Harts Run,Atlanta,GA,30341,708000,4,3.5,Harts Place,2950,8712,1990,30,240,25,Active,December-10-2022 02:00 PM,December-10-2022 04:00 PM,https://www.redfin.com/GA/Chamblee/1745-Harts-Run-30341/home/23697237,FMLS,7138897,N,Y,33.9013118,-84.3166685
MLS Listing,,Single Family Residential,9832 Hurston Way,Jonesboro,GA,30238,433000,5,3.0,The Lake at Mundy's Mill,3117,7056,2013,34,139,27,Active,,,https://www.redfin.com/GA/Jonesboro/9832-Hurston-Way-30238/home/25173723,FMLS,7124367,N,Y,33.487626,-84.3560534
MLS Listing,,Single Family Residential,3600 Homewood Dr,Powder Springs,GA,30127,399900,4,3.0,Westwood,2466,21157,1990,35,162,,Active,,,https://www.redfin.com/GA/Powder-Springs/3600-Homewood-Dr-30127/home/25440511,FMLS,7139479,N,Y,33.8928885,-84.6586606
MLS Listing,,Single Family Residential,1796 Briarlake Cir,Decatur,GA,30033,415000,3,2.5,Briarlake,1866,13068,1953,35,222,,Active,,,https://www.redfin.com/GA/Decatur/1796-Briarlake-Cir-30033/home/23780316,FMLS,7139644,N,Y,33.835799,-84.2662538
MLS Listing,,Townhouse,102 Riversgate Dr,Atlanta,GA,30339,625000,3,3.5,One River Place,2828,1415,2008,35,221,51,Active,,,https://www.redfin.com/GA/Atlanta/102-Riversgate-Dr-30339/home/180163905,FMLS,7139061,N,Y,33.9024051,-84.4383204
MLS Listing,,Single Family Residential,764 Alberta Dr,Mcdonough,GA,30252,730000,5,3.5,Stanley Park,4129,747925,2006,36,177,,Active,,,https://www.redfin.com/GA/McDonough/764-Alberta-Dr-30252/home/24111396,FMLS,7139714,N,Y,33.543512,-84.06584
MLS Listing,,Townhouse,1606 Sir John Ct,Chattanooga,TN,37421,479000,4,3.5,Chattanooga,2646,,2006,38,181,75,Active,,,https://www.redfin.com/TN/Chattanooga/1606-Sir-John-Ct-37421/home/120601357,GCAR,1364823,N,Y,35.015205,-85.145169
MLS Listing,,Single Family Residential,509 Roy St SW,Atlanta,GA,30310,305000,3,2.0,Pittsburg,1107,3998,1920,39,276,,Active,,,https://www.redfin.com/GA/Atlanta/509-Roy-St-SW-30310/home/24846527,FMLS,7126687,N,Y,33.7243541,-84.4041753
