SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Vacant Land,0 SW Open Sands Loop,Greenville,FL,32331,25000,,,Aucilla Plantation,,138956,,,,,Active,,,https://www.redfin.com/FL/GREENVILLE/SW-OPEN-SANDS-LOOP-32331/home/142360880,CATRS,343896,N,Y,30.3933,-83.667461
MLS Listing,,Mobile/Manufactured Home,561 E Duck Pond Dr,Greenville,FL,32331,259900,3,2.0,,1456,220414,1992,1,179,,Active,,,https://www.redfin.com/FL/Greenville/561-Duck-Pond-Dr-32331/home/142289131,CPARMLS,734162,N,Y,30.562068,-83.705037
MLS Listing,,Vacant Land,648 SW 74th Way,Jasper,FL,32052,6000,,,,,7841,,1,,,Active,,,https://www.redfin.com/FL/Unknown/648-SW-74th-WAY-Unknown/home/177844437,CPARMLS,734181,N,Y,30.420253,-83.160399
MLS Listing,,Single Family Residential,15582 104th St,Live Oak,FL,32060,350000,3,2.5,LIVE OAK,2264,200376,,1,155,,Active,,,https://www.redfin.com/FL/Live-Oak/15582-104th-St-32060/home/142540238,Stellar MLS,GC509663,N,Y,30.2604477,-83.0717486
MLS Listing,,Vacant Land,Vacant SW Ontario Rd,Greenville,FL,32331,49900,,,Aucilla Plantation,,440391,,1,,,Active,,,https://www.redfin.com/FL/Unknown/Vacant-SW-Ontario-Rd-32331/home/183036288,CATRS,353255,N,Y,30.3718033,-83.67608049
MLS Listing,,Vacant Land,420 N Forest Ct,Monticello,FL,32344,25000,,,"Aucilla Forest, Meadows Subdiv",,130680,,2,,,Active,,,https://www.redfin.com/FL/Monticello/420-N-Forest-Ct-32344/home/142332775,CATRS,353244,N,Y,30.550876,-83.73842
MLS Listing,,Single Family Residential,542 NE Reagan Rd,Madison,FL,32340,750000,4,3.0,Northwood,2528,877733,2006,5,297,40,Active,,,https://www.redfin.com/FL/Madison/542-NE-Reagan-Rd-32340/home/142370515,CATRS,353221,N,Y,30.5025786,-83.3553752
MLS Listing,,Vacant Land,TBD 169th Dr,Live Oak,FL,32060,39000,,,North Hidden Oaks,,,,6,,,Active,,,https://www.redfin.com/FL/Unknown/TBD-169th-Dr-32060/home/183013566,NFMLS,117998,N,Y,30.315041,-83.099304
MLS Listing,,Vacant Land,4841 NW 58th Pl,Jennings,FL,32053,65000,,,Hamilton Farms,130,225205,,6,500,,Active,,,https://www.redfin.com/FL/Jennings/4841-NW-58th-Pl-32053/home/138560171,NFMLS,117996,N,Y,30.4975078,-83.1209284
MLS Listing,,Vacant Land,Vacant NW Graceland Cir Cir,Madison,FL,32340,26000,,,Graceland Estates,,23958,,6,,,Active,,,https://www.redfin.com/FL/Madison/507-NW-Graceland-Cir-32340/home/142367047,CATRS,353210,N,Y,30.4847335,-83.4200363
MLS Listing,,Mobile/Manufactured Home,17723 10th Ter,Live Oak,FL,32060,165000,3,2.0,Suwannee River Park,1101,,1971,6,150,,Active,,,https://www.redfin.com/FL/Live-Oak/17723-10th-Ter-32060/home/142522187,NEFLMLS,1201828,N,Y,30.4312635,-83.116581
MLS Listing,,Vacant Land,TBD NW 21st -live Oak Cir NW,Jennings,FL,32053,7000,,,Jennings,,,,7,,8,Active,,,https://www.redfin.com/FL/Unknown/TBD-32053/home/182993376,HAOR,279780,N,Y,30.56921,-83.208862
MLS Listing,,Vacant Land,TBD 38th St,Live Oak,FL,32060,89000,,,Live Oak,331,435600,,8,269,,Active,,,https://www.redfin.com/FL/Unknown/TBD-38th-St-32060/home/182984126,NFMLS,117969,N,Y,30.381864,-83.085493
MLS Listing,,Single Family Residential,1042 NE Oak Hill Rd,Pinetta (madison County),FL,32350,450000,5,2.0,,2711,150717,1988,8,166,,Active,,,https://www.redfin.com/FL/Pinetta/1042-NE-Oak-Hill-Rd-32350/home/142377660,CATRS,353151,N,Y,30.5842216,-83.2997187
MLS Listing,,Vacant Land,TBD 153rd Rd,Live Oak,FL,32060,749999,,,Live Oak,,2941171,,8,,,Active,,,https://www.redfin.com/FL/Unknown/TBD-153rd-Rd-32060/home/182308849,NFMLS,117955,N,Y,30.384324,-83.061901
MLS Listing,,Vacant Land,40th Loop NW County Road 143,Other City - In The State Of Florida,FL,32053,65000,,,Other City - In The State Of Florida,,217800,,11,,,Active,,,https://www.redfin.com/FL/Unknown/40th-Loop-32053/home/182944358,MARMLS,A11305427,N,Y,30.5192264,-83.2157156
MLS Listing,,Single Family Residential,173 SE Macon St,Madison,FL,32340,295000,3,2.0,Pope,1664,34412,2022,11,177,,Active,,,https://www.redfin.com/FL/Madison/173-SW-Macon-St-32340/home/142385504,CATRS,353109,N,Y,30.4666833,-83.4044131
MLS Listing,,Vacant Land,NE Cassia Dr,Lee,FL,32059,16500,,,MADISON LANDING,100,55321,,11,165,,Active,,,https://www.redfin.com/FL/LEE/NE-CASSIA-DR-32059/home/142364785,NFMLS,117947,N,Y,30.483024,-83.247629
MLS Listing,,Vacant Land,NE River Park Rd,Lee,FL,32059,38000,,,TIMBER RIVER,100,34848,,11,380,,Active,,,https://www.redfin.com/FL/LEE/NE-RIVER-PARK-RD-32059/home/142360566,NFMLS,117946,N,Y,30.448542,-83.222784
MLS Listing,,Mobile/Manufactured Home,1418 181st Rd,Live Oak,FL,32060,185000,3,2.0,Suwannee River Park,1198,,1996,11,154,,Active,,,https://www.redfin.com/FL/Live-Oak/1418-181st-Rd-32060/home/142530114,NEFLMLS,1201334,N,Y,30.4232679,-83.1229502
MLS Listing,,Vacant Land,NE Chervil Rd,Lee,FL,32059,38000,,,EDGEWATER,100,26571,,11,380,,Active,,,https://www.redfin.com/FL/LEE/NE-CHERVIL-RD-32059/home/142381863,NFMLS,117942,N,Y,30.507974,-83.242943
MLS Listing,,Vacant Land,TBD NW Champion Oak Blvd,Jennings,FL,32053,40000,,,OAK WOODLANDS,115,174240,,11,348,,Active,,,https://www.redfin.com/FL/Jennings/TBD-Oak-St-32053/home/182915288,NFMLS,117940,N,Y,30.561222,-83.209842
