SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,11410 Talladega Ct,Bakersfield,CA,93312,499000,4,2.0,BKSF - Bakersfield,2544,10890,2002,19,196,,Active,,,https://www.redfin.com/CA/Bakersfield/11410-Talladega-Ct-93312/home/60523558,CRMLS,BB22247588,N,Y,35.4167797,-119.1300929
MLS Listing,,Townhouse,11295 Los Osos Valley Rd #5,San Luis Obispo,CA,93405,575000,2,1.5,SLO - San Luis Obispo,1125,1125,1980,50,511,450,Active,December-18-2022 01:00 PM,December-18-2022 03:00 PM,https://www.redfin.com/CA/San-Luis-Obispo/11295-Los-Osos-Valley-Rd-93405/unit-5/home/49867075,CRMLS,SC22231913,N,Y,35.259815,-120.6952155
MLS Listing,,Single Family Residential,12805 Lanai Ave,Bakersfield,CA,93312,449000,4,2.0,Bakersfield,2167,8276,2004,161,207,,Active,,,https://www.redfin.com/CA/Bakersfield/12805-Lanai-Ave-93312/home/69725807,GEMLS,202207734,N,Y,35.4055276,-119.1447613
MLS Listing,,Vacant Land,Ave 328,Visalia,CA,93292,250000,,,Visalia,,108900,,1,,,Active,,,https://www.redfin.com/CA/Visalia/Avenue-328-93292/home/179406362,TCMLS,207815,N,Y,36.380531,-119.27274
MLS Listing,,Single Family Residential,235 W Loyola Ave,Visalia,CA,93277,360000,4,2.0,Visalia,1502,7700,2000,1,240,,Active,,,https://www.redfin.com/CA/Visalia/235-W-Loyola-Ave-93277/home/125167061,TCMLS,219449,N,Y,36.29469,-119.2941006
MLS Listing,,Single Family Residential,1854 Richard Ave,Mojave,CA,93501,225000,2,1.0,MOJV - Mojave,960,7672,1953,1,234,,Active,,,https://www.redfin.com/CA/Mojave/1854-Richard-Ave-93501/home/69837834,CRISNet,SR22256902,N,Y,35.0450525,-118.1651348
MLS Listing,,Vacant Land,12601 S Enos Ln,Bakersfield,CA,93311,1500000,,,Bakersfield,,3397680,,1,,,Active,,,https://www.redfin.com/CA/Bakersfield/12601-S-Enos-Ln-93311/home/183391751,AVMLS,22010778,N,Y,35.23886,-119.2527593
MLS Listing,,Vacant Land,11464 Gaylan Ave,Wasco,CA,93280,35000,,,Wasco,,54450,,1,,,Active,,,https://www.redfin.com/CA/Wasco/11464-Gaylan-Ave-93280/home/183388072,GEMLS,202213086,N,Y,35.7344684,-119.4740357
MLS Listing,,Single Family Residential,13408 San Simeon Ave,Bakersfield,CA,93314,595000,3,2.0,Bakersfield,2386,26136,1990,1,249,,Active,December-17-2022 12:00 PM,December-17-2022 03:00 PM,https://www.redfin.com/CA/Bakersfield/13408-San-Simeon-Ave-93314/home/69894844,GEMLS,202213087,N,Y,35.3584215,-119.1521073
MLS Listing,,Single Family Residential,5707 Alagon St,Bakersfield,CA,93311,380000,3,2.0,Bakersfield,1829,8276,2007,1,208,,Active,December-17-2022 10:00 AM,December-17-2022 04:00 PM,https://www.redfin.com/CA/Bakersfield/5707-Alagon-St-93311/home/60528609,GEMLS,202213088,N,Y,35.3030295,-119.1292545
MLS Listing,,Single Family Residential,1725 Blossom Crest St,Bakersfield,CA,93314,530000,4,2.5,Bakersfield,2204,12632,1991,1,240,,Active,,,https://www.redfin.com/CA/Bakersfield/1725-Blossom-Crest-St-93314/home/69894073,GEMLS,202213085,N,Y,35.3747153,-119.1643672
MLS Listing,,Single Family Residential,2105 Wingland Dr,Bakersfield,CA,93308,225000,3,1.0,Bakersfield,1068,6534,1951,1,211,,Active,,,https://www.redfin.com/CA/Bakersfield/2105-Wingland-Dr-93308/home/69784189,GEMLS,202213071,N,Y,35.4250654,-119.0385669
