SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,912 Kirkwood Ave,Des Moines,IA,50315,117500,5,3.0,Des Moines,1615,4365,1917,1,73,,Active,,,https://www.redfin.com/IA/Des-Moines/912-Kirkwood-Ave-50315/home/124156391,DMMLS,665094,N,Y,41.5647463,-93.6246497
MLS Listing,,Single Family Residential,437 Galileo Dr,Washington,IA,52353,315000,5,3.0,Washington,2476,8712,2022,1,127,,Active,,,https://www.redfin.com/IA/Washington/437-Galileo-DR-52353/home/183394164,"CRAAR, CDRMLS",2210307,N,Y,41.487427,-91.576738
MLS Listing,,Single Family Residential,647 Chestnut St,Dubuque,IA,52001,140000,3,2.0,Dubuque,2102,3049,1925,1,67,,Active,,,https://www.redfin.com/IA/Dubuque/647-Chestnut-St-52001/home/119126628,ECIMLS,146283,N,Y,42.5030487,-90.6749676
MLS Listing,,Single Family Residential,412 Broad St,Reinbeck,IA,50669,165000,3,2.5,Reinbeck,,7000,1959,1,,,Active,,,https://www.redfin.com/IA/Reinbeck/412-Broad-St-50669/home/81695618,NEIRBR,20225646,N,Y,42.321887,-92.597477
MLS Listing,,Single Family Residential,809 19th Ave SW,Cedar Rapids,IA,52404,115000,2,1.0,Cedar Rapids,912,5619,1890,1,126,,Active,December-18-2022 03:00 PM,December-18-2022 04:00 PM,https://www.redfin.com/IA/Cedar-Rapids/809-19th-Ave-SW-52404/home/121410078,"CRAAR, CDRMLS",2210303,N,Y,41.9595629,-91.680226
MLS Listing,,Single Family Residential,3010 Radcliffe Ave,Iowa City,IA,52245,210000,3,2.0,Oakwoods Addition,1688,,1972,1,124,,Active,,,https://www.redfin.com/IA/Iowa-City/3010-Radcliffe-Ave-52245/home/81768422,ICAARMLS,202206463,N,Y,41.6595545,-91.4898202
MLS Listing,,Single Family Residential,325 Johnson St,Jewell,IA,50130,135000,3,1.0,Jewell,864,,1959,1,156,,Active,,,https://www.redfin.com/IA/Jewell/325-Johnson-St-50130/home/119833350,CIBOR,61461,N,Y,42.3034944,-93.6454729
MLS Listing,,Single Family Residential,3211 Parkview Ct SE,Cedar Rapids,IA,52403,348500,4,2.5,NA,3412,13068,1962,1,102,,Active,,,https://www.redfin.com/IA/Cedar-Rapids/3211-Parkview-Ct-SE-52403/home/121806775,ICAARMLS,202206462,N,Y,41.9885311,-91.6213268
MLS Listing,,Condo/Co-op,3363 Platinum Way,Marion,IA,52302,332000,2,2.0,Marion,1430,,2021,1,232,150,Active,,,https://www.redfin.com/IA/Marion/3363-Platinum-Way-52302/home/180801461,"CRAAR, CDRMLS",2210300,N,Y,42.0621789,-91.5769289
MLS Listing,,Single Family Residential,1406 West Roosevelt St,Knoxville,IA,50138,162500,3,2.0,Knoxville,876,7168,1963,1,186,,Active,,,https://www.redfin.com/IA/Knoxville/1406-W-Roosevelt-St-50138/home/122266415,DMMLS,665071,N,Y,41.3124025,-93.1128393
