SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,29709 N 140TH Pl,Scottsdale,AZ,85262,1150000,4,3.5,Rio Verde Foothills,3807,44534,2022,1,302,,Active,,,https://www.redfin.com/AZ/Scottsdale/29709-N-140th-Pl-85262/home/27759199,ARMLS,6499077,N,Y,33.7547302,-111.776421
MLS Listing,,Single Family Residential,4840 W Agate Ave,Las Vegas,NV,89139,440000,3,2.0,Sleepy Hollow,1575,4356,2016,1,279,68,Active,,,https://www.redfin.com/NV/Las-Vegas/4840-W-Agate-Ave-89139/home/113218780,GLVAR,2456891,N,Y,36.0245389,-115.2065853
MLS Listing,,Single Family Residential,1411 Yosemite St,Boulder City,NV,89005,695000,3,2.5,Boulder Hills Estate - Boulder City Sub 113,2209,6970,2021,1,315,50,Active,,,https://www.redfin.com/NV/Boulder-City/1411-Yosemite-St-89005/home/175528711,GLVAR,2460083,N,Y,35.9655424,-114.8483563
MLS Listing,,Single Family Residential,2001 Wildwood Lake St,Henderson,NV,89052,375000,2,2.0,Sun City Anthem,1496,5663,2003,1,251,110,Active,,,https://www.redfin.com/NV/Henderson/2001-Wildwood-Lake-St-89052/home/29947281,GLVAR,2460389,N,Y,35.9557175,-115.1181591
MLS Listing,,Single Family Residential,29633 N 140TH Pl,Scottsdale,AZ,85262,1150000,4,3.5,Rio Verde Foothills,3807,44534,2022,1,302,,Active,,,https://www.redfin.com/AZ/Scottsdale/29633-N-140th-Pl-85262/home/27036424,ARMLS,6499102,N,Y,33.7544649,-111.7769768
MLS Listing,,Single Family Residential,2425 E BEVERLY Rd,Phoenix,AZ,85042,499888,3,2.0,MOUNTAIN TRAILS EAST,1902,5405,2018,2,263,165,Active,,,https://www.redfin.com/AZ/Phoenix/2425-E-Beverly-Rd-85042/home/120159269,ARMLS,6497154,N,Y,33.3740486,-112.0300781
MLS Listing,,Condo/Co-op,9207 Tesoras Dr #402,Las Vegas,NV,89144,825000,2,2.0,Mira Villa Condo,2109,,2006,2,391,664,Active,,,https://www.redfin.com/NV/Las-Vegas/9207-Tesoras-Dr-89144/unit-402/home/29026799,GLVAR,2460063,N,Y,36.1744129,-115.2967429
MLS Listing,,Single Family Residential,1205 Granite Falls Pl,North Las Vegas,NV,89084,799000,4,3.5,Village 3 Parcel 305 At Tule Spgs,3288,5663,2018,2,243,56,Active,,,https://www.redfin.com/NV/North-Las-Vegas/1205-Granite-Falls-Pl-89084/home/167606956,GLVAR,2459485,N,Y,36.2874112,-115.159017
MLS Listing,,Single Family Residential,14378 W GEORGIA Dr,Surprise,AZ,85379,489000,3,2.0,HOMESTEAD AT MARLEY PARK PHASE 4 & 5 PARCEL 3,1760,6360,2020,2,278,125,Active,,,https://www.redfin.com/AZ/Surprise/14378-W-Georgia-Dr-85379/home/167817091,ARMLS,6498956,N,Y,33.6088577,-112.3694946
MLS Listing,,Condo/Co-op,1331 W BASELINE Rd #104,Mesa,AZ,85202,270000,2,2.0,DOBSON BAY CLUB CONDOMINIUM AMD COMMON ELEMENTS,816,859,1983,2,331,356,Active,,,https://www.redfin.com/AZ/Mesa/1331-W-Baseline-Rd-85202/unit-104/home/28265899,ARMLS,6498824,N,Y,33.3781673,-111.8632397
