SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,2647 SW 14th Dr,Deerfield Beach,FL,33442,599000,3,2.0,Crystal Heights,2194,7000,1980,1,273,,Active,,,https://www.redfin.com/FL/Deerfield-Beach/2647-SW-14th-Dr-33442/home/41472294,Beaches MLS,RX-10852569,N,Y,26.2975807,-80.1398708
MLS Listing,,Single Family Residential,4265 NW 65th Ave,Coral Springs,FL,33067,975000,5,3.5,TURTLE RUN,4305,10276,1992,2,226,64,Active,,,https://www.redfin.com/FL/Coral-Springs/4265-NW-65th-Ave-33067/home/41413732,MARMLS,A11313472,N,Y,26.2825748,-80.2121315
MLS Listing,,Single Family Residential,6521 Falconsgate Ave,Davie,FL,33331,899900,4,3.5,FALCONS LEA,2491,10312,1988,2,361,24,Active,December-18-2022 12:00 PM,December-18-2022 03:00 PM,https://www.redfin.com/FL/Davie/6521-Falconsgate-Ave-33331/home/41829396,MARMLS,A11313741,N,Y,26.0385612,-80.3465059
MLS Listing,,Single Family Residential,1722 Lake Osborne Dr,Lake Worth Beach,FL,33461,579900,4,2.0,Lake Shore Villas,2116,11247,1973,3,274,,Active,,,https://www.redfin.com/FL/Lake-Worth/1722-Lake-Osborne-Dr-33461/home/42644277,Beaches MLS,RX-10852131,N,Y,26.6118601,-80.071194
MLS Listing,,Single Family Residential,6384 Adriatic Way,Greenacres,FL,33413,530000,4,2.5,Waterways Taheri Pud,2296,4302,2006,3,231,,Active,December-17-2022 12:00 PM,December-17-2022 03:00 PM,https://www.redfin.com/FL/Greenacres/6384-Adriatic-Way-33413/home/42601554,Beaches MLS,RX-10852115,N,Y,26.6868143,-80.138606
MLS Listing,,Condo/Co-op,33 Colonial Club Dr #105,Boynton Beach,FL,33435,269000,2,2.0,Colonial Club Condo Sec 1,1200,,1974,5,224,634,Active,,,https://www.redfin.com/FL/Boynton-Beach/33-Colonial-Club-Dr-33435/unit-105/home/42350247,Beaches MLS,RX-10851680,N,Y,26.5002895,-80.0594951
MLS Listing,,Single Family Residential,20291 SW 321st St,Homestead,FL,33030,699000,4,3.0,FARM LAND ESTATES,2367,19685,2005,5,295,,Active,December-18-2022 12:00 PM,December-18-2022 02:00 PM,https://www.redfin.com/FL/Homestead/20291-SW-321st-St-33030/home/43316551,MARMLS,A11313476,N,Y,25.4687537,-80.5194692
MLS Listing,,Single Family Residential,1520 NE 14th Ter,Fort Lauderdale,FL,33304,500000,2,1.0,ALLENWOOD ADD NO 2,1000,5988,2000,5,500,,Active,December-17-2022 12:00 PM,December-17-2022 03:00 PM,https://www.redfin.com/FL/Fort-Lauderdale/1520-NE-14th-Ter-33304/home/41692364,MARMLS,A11310817,N,Y,26.14737,-80.1296644
MLS Listing,,Condo/Co-op,2655 Collins Ave #1103,Miami Beach,FL,33140,569000,2,1.5,MIRASOL OCEAN TOWERS COND,1190,,1975,8,478,716,Active,,,https://www.redfin.com/FL/Miami-Beach/2655-Collins-Ave-33140/unit-1103/home/42785204,MARMLS,A11312121,N,Y,25.8031864,-80.1252805
MLS Listing,,Single Family Residential,630 SW 29th Ave,Fort Lauderdale,FL,33312,405000,4,2.0,PARK PLAZA,1225,7312,1964,8,331,,Active,,,https://www.redfin.com/FL/Fort-Lauderdale/630-SW-29th-Ave-33312/home/41794038,MARMLS,A11312670,N,Y,26.1129535,-80.1826897
