SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,603 E 3rd,Big Timber,MT,59011,245000,3,2.0,,1176,4200,1961,1,208,,Active,,,https://www.redfin.com/MT/Big-Timber/603-E-3rd-Ave-59011/home/105128560,BSCMLS,374552,N,Y,45.8367373,-109.9474873
MLS Listing,,Vacant Land,4441 Pine Hills Rd,Billings,MT,59101,200000,,,N/A,,435600,,1,,,Active,,,https://www.redfin.com/MT/Billings/4441-Pine-Hills-Rd-59101/home/183390337,BMTMLS,337498,N,Y,45.8283819,-108.377914
MLS Listing,,Vacant Land,4447 Pine Hills Rd,Billings,MT,59101,220000,,,N/A,,435600,,1,,,Active,,,https://www.redfin.com/MT/Billings/4447-Pine-Hills-Rd-59101/home/183390338,BMTMLS,337499,N,Y,45.8282846,-108.3777782
MLS Listing,,Single Family Residential,19 7th Ave,Laurel,MT,59044,220000,1,1.0,Youngs Second Subd,576,2500,1951,1,382,,Active,,,https://www.redfin.com/MT/Laurel/19-7th-Ave-59044/home/136563145,BMTMLS,337508,N,Y,45.669148,-108.7802859
MLS Listing,,Mobile/Manufactured Home,504 2nd Ave SE,,MT,59645,180000,3,1.0,,1152,11326,1960,1,156,,Active,,,https://www.redfin.com/MT/White-Sulphur-Springs/504-2nd-Ave-SE-59645/home/183385471,BMTMLS,337503,N,Y,46.5438888,-110.9008077
MLS Listing,,Single Family Residential,308 W 4th,Big Timber,MT,59011,425000,5,2.0,,2618,8400,1935,1,162,,Active,,,https://www.redfin.com/MT/Big-Timber/308-W-4th-Ave-59011/home/105128783,BSCMLS,379496,N,Y,45.8310026,-109.9557178
MLS Listing,,Single Family Residential,4890 Vandaveer,Billings,MT,59101,649900,5,3.0,Hill Estates Subdivision,3023,867280,2008,1,215,,Active,,,https://www.redfin.com/MT/Billings/4890-Vandaveer-Rd-59101/home/136168528,BMTMLS,337504,N,Y,45.6808969,-108.5162766
MLS Listing,,Mobile/Manufactured Home,141 Winchester Dr,Roundup,MT,59072,549900,3,2.5,,2352,614632,2007,1,234,,Active,,,https://www.redfin.com/MT/Roundup/141-Winchester-Dr-59072/home/107907862,BMTMLS,337509,N,Y,46.4262925,-108.5241651
MLS Listing,,Vacant Land,2464 Richau Ln,Bozeman,MT,59715,349900,,,Legends at Bridger Creek,,6000,,1,,175,Active,,,https://www.redfin.com/MT/Bozeman/2464-Richau-Ln-59715/home/143627037,BSCMLS,379480,N,Y,45.7040259,-111.0064748
MLS Listing,,Vacant Land,Lot 7 Block 6 Abby Rd,Billings,MT,59106,92000,,,Mackenzie Meadows,,20219,,1,,,Active,,,https://www.redfin.com/MT/Billings/Lot-7-Block-6-Abby-RD-59106/home/183382456,BMTMLS,337505,N,Y,45.7651873,-108.6733061
MLS Listing,,Single Family Residential,804 8th Ave N Ave N,Lewistown,MT,59457,299000,3,2.0,Lewistown,2208,,1916,1,135,,Active,,,https://www.redfin.com/MT/Lewistown/804-8th-Ave-N-59457/home/107666940,HHLMLS,22-993,N,Y,47.0656614,-109.4369952
MLS Listing,,Mobile/Manufactured Home,48 Silverlode Dr,Billings,MT,59102,27900,2,1.0,Casa Village,784,,1975,1,36,,Active,,,https://www.redfin.com/MT/Billings/48-Silverlode-Dr-59102/home/136623237,BMTMLS,337483,N,Y,45.761457,-108.579277
MLS Listing,,Single Family Residential,405 Gill St,,MT,59424,650000,3,2.0,MIL LAND CO#1 COFFEE CREEK,2840,61650,2021,1,229,,Active,,,https://www.redfin.com/MT/Coffee-Creek/405-Gill-St-59424/home/107666920,BMTMLS,337485,N,Y,47.3501827,-110.0833244
MLS Listing,,Single Family Residential,526 Parkhill Dr,Billings,MT,59101,329900,4,2.0,CLANTON HEIGHTS SUBD,2640,7000,1954,2,125,,Active,,,https://www.redfin.com/MT/Billings/526-Parkhill-Dr-59102/home/136541424,BMTMLS,337472,N,Y,45.7896334,-108.5294286
MLS Listing,,Single Family Residential,6144 Wedgewood Ln,Billings,MT,59106,899900,6,3.0,"YELLOWSTONE CLUB ESTATES 5TH,",6286,41091,1994,2,143,,Active,,,https://www.redfin.com/MT/Billings/6144-Wedgewood-Ln-59106/home/136225276,BMTMLS,337460,N,Y,45.80929,-108.67272
MLS Listing,,Single Family Residential,2124 Lyman Ave,Billings,MT,59102,425000,6,3.0,Barth-Fortin Subd,3068,9365,1964,2,139,,Active,December-18-2022 01:00 PM,December-18-2022 03:00 PM,https://www.redfin.com/MT/Billings/2124-Lyman-Ave-59102/home/136064067,BMTMLS,337488,N,Y,45.792946,-108.5708158
MLS Listing,,Condo/Co-op,719 Beverly Hill Blvd,Billings,MT,59102,279900,3,2.5,Elizabethan Manor Condos,1920,,1972,2,146,,Active,,,https://www.redfin.com/MT/Billings/719-Beverly-Hill-Blvd-59102/home/136319032,BMTMLS,337496,N,Y,45.7910659,-108.5340246
MLS Listing,,Single Family Residential,1102 Prairie Dr,Livingston,MT,59047,559000,3,2.0,NorthTown,1631,10367,2019,2,343,17,Active,December-18-2022 10:00 AM,December-18-2022 12:00 PM,https://www.redfin.com/MT/Livingston/1102-Prairie-Dr-59047/home/168930470,BSCMLS,379479,N,Y,45.6648395,-110.5831182
MLS Listing,,Single Family Residential,813 Ave F,Billings,MT,59102,599900,4,3.0,Green Acres ADD,3456,11137,2006,2,174,,Active,December-18-2022 12:00 PM,December-18-2022 02:00 PM,https://www.redfin.com/MT/Billings/813-Avenue-F-59102/home/136058620,BMTMLS,337493,N,Y,45.7890805,-108.5365372
MLS Listing,,Single Family Residential,423 N Lewis,Hardin,MT,59034,219900,4,3.0,Egnew,1940,7000,1976,2,113,,Active,,,https://www.redfin.com/MT/Hardin/423-N-Lewis-Ave-59034/home/107893453,BMTMLS,337495,N,Y,45.7330257,-107.6192629
MLS Listing,,Vacant Land,NHN Garneill,Garneil,MT,59453,60000,,,Garneil,,,,2,,,Active,,,https://www.redfin.com/MT/Garneil/NHN-Garneill-59453/home/183365034,HHLMLS,22-992,N,Y,46.751364,-109.74972
MLS Listing,,Single Family Residential,14053 4th St,Broadview,MT,59015,325000,3,2.0,BROADVIEW ORIGINAL TOWNSITE,1200,19500,2022,2,271,,Active,,,https://www.redfin.com/MT/Broadview/14053-4th-St-59015/home/165820357,BMTMLS,337497,N,Y,46.098943,-108.88276
MLS Listing,,Vacant Land,00 Blue Creek Rd,Billings,MT,59101,275000,,,Blue Creek Acreage Tracts,,267850,,2,,,Active,,,https://www.redfin.com/MT/BILLINGS/BLUE-CREEK-RD-59101/home/136439402,BMTMLS,337469,N,Y,45.724523,-108.524363
MLS Listing,,Single Family Residential,7711 Spear Dr,Shepherd,MT,59079,415000,5,3.0,Arrow Island,3058,56628,1982,2,136,,Active,December-18-2022 01:00 PM,December-18-2022 03:00 PM,https://www.redfin.com/MT/Shepherd/7711-Spear-Dr-59079/home/136007220,BMTMLS,337489,N,Y,45.9385933,-108.3055356
MLS Listing,,Townhouse,1743 Gleneagles Blvd,Billings,MT,59105,345900,4,3.0,LAKE Hills SUB,2500,,2002,2,138,,Active,December-18-2022 01:00 PM,December-18-2022 03:00 PM,https://www.redfin.com/MT/Billings/1743-Gleneagles-Blvd-59105/home/183362058,BMTMLS,337494,N,Y,45.8308025,-108.5062789
MLS Listing,,Single Family Residential,1828 Wicks Ln,Billings,MT,59105,475000,6,3.5,ASPEN GATEWAY SUB,3408,11000,2008,3,139,,Active,,,https://www.redfin.com/MT/Billings/1828-Wicks-Ln-59105/home/136569251,BMTMLS,337491,N,Y,45.8272407,-108.4388075
MLS Listing,,Single Family Residential,43 Laptop,Roberts,MT,59070,449000,4,2.0,Dot Calm Ranches Sub,1869,67518,2017,3,240,,Active,,,https://www.redfin.com/MT/Roberts/43-Laptop-Loop-59070/home/147732973,BMTMLS,337492,N,Y,45.3865311,-109.1284572
