SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,543 Lowrider Dr,Richburg,SC,29729,400000,2,1.0,Murdock Farms,923,209523,2015,2,433,,Active,January-7-2023 01:00 PM,January-7-2023 04:00 PM,https://www.redfin.com/SC/Richburg/543-Lowrider-Dr-29729/home/52191711,CANOPYMLS,3928508,N,Y,34.7031678,-81.0337796
MLS Listing,,Single Family Residential,3188 Camp Creek Rd,Lancaster,SC,29720,135000,3,1.0,Camp Creek,1594,256829,2008,1,85,,Active,,,https://www.redfin.com/SC/Lancaster/3188-Camp-Creek-Rd-29720/home/52150023,CANOPYMLS,3929966,N,Y,34.7664357,-80.6914426
MLS Listing,,Single Family Residential,207 Gibert St,Union,SC,29379,229900,3,2.5,Union County,1740,34848,,1,132,,Active,,,https://www.redfin.com/SC/Union/207-Gibert-St-29379/home/85916186,SPMLS,294892,N,Y,34.7070388,-81.6055831
MLS Listing,,Single Family Residential,3016 Cricket Ln,Indian Land,SC,29720,418900,3,2.0,Walnut Creek,1933,6534,2015,1,217,50,Active,December-17-2022 11:00 AM,December-17-2022 01:00 PM,https://www.redfin.com/SC/Lancaster/3016-Cricket-Ln-29720/home/87947200,CANOPYMLS,3928770,N,Y,34.9322389,-80.7925927
MLS Listing,,Single Family Residential,8008 Oakmere Rd #1875,Waxhaw,NC,28173,554999,5,4.0,Millbridge,2954,7405,2020,1,188,75,Active,December-18-2022 01:00 PM,December-18-2022 03:00 PM,https://www.redfin.com/NC/Waxhaw/8008-Oakmere-Rd-28173/unit-1875/home/183365056,CANOPYMLS,3929667,N,Y,34.9277441,-80.7680746
MLS Listing,,Single Family Residential,277 Powderhouse St,Rock Hill,SC,29730,190000,4,1.0,Rock Hill,1218,14374,1950,1,156,,Active,,,https://www.redfin.com/SC/Rock-Hill/277-Powderhouse-St-29730/home/52111007,CANOPYMLS,3929972,N,Y,34.9162846,-81.0348241
MLS Listing,,Vacant Land,738 Lake Rd Lot 6,Clinton,SC,29325,60000,,,,,217800,,1,,,Active,,,https://www.redfin.com/SC/Clinton/738-Lake-Rd-29325/unit-6/home/181731593,Greater Greenville MLS,1488297,N,Y,34.461054,-81.779011
MLS Listing,,Vacant Land,738 Lake Rd Lot 5,Clinton,SC,29325,195000,,,,,827640,,1,,,Active,,,https://www.redfin.com/SC/Clinton/738-Lake-Rd-29325/unit-5/home/181731580,Greater Greenville MLS,1488296,N,Y,34.461054,-81.779011
MLS Listing,,Vacant Land,738 Lake Rd Lot 3,Clinton,SC,29325,215000,,,,,1045440,,1,,,Active,,,https://www.redfin.com/SC/Clinton/738-Lake-Rd-29325/unit-3/home/181731557,Greater Greenville MLS,1488295,N,Y,34.461054,-81.779011
MLS Listing,,Vacant Land,738 Lake Rd Lot 2,Clinton,SC,29325,60000,,,,,217800,,1,,,Active,,,https://www.redfin.com/SC/Clinton/738-Lake-Rd-29325/unit-2/home/181731550,Greater Greenville MLS,1488294,N,Y,34.461054,-81.779011
MLS Listing,,Vacant Land,738 Lake Rd Lot 1,Clinton,SC,29325,399500,,,,,4356000,,1,,,Active,,,https://www.redfin.com/SC/Clinton/738-Lake-Rd-29325/unit-1/home/181731504,Greater Greenville MLS,1488292,N,Y,34.461054,-81.779011
MLS Listing,,Single Family Residential,1034 Melchers Dr,Rock Hill,SC,29730,300000,3,1.5,Eastview,1480,23086,1964,1,203,,Active,,,https://www.redfin.com/SC/Rock-Hill/1034-Melchers-Dr-29730/home/52116267,CANOPYMLS,3929963,N,Y,34.9238423,-81.0012867
MLS Listing,,Single Family Residential,TBD Soft Shell Dr #473,Lancaster,SC,29720,511819,4,2.5,Walnut Creek,2446,6490,2023,1,209,50,Active,,,https://www.redfin.com/SC/Unknown/TBD-Soft-Shell-Dr-29720/unit-473/home/183385312,CANOPYMLS,3929948,N,Y,34.933083,-80.785984
MLS Listing,,Single Family Residential,TBD Soft Shell Dr #472,Lancaster,SC,29720,548619,5,3.5,Walnut Creek,3269,6490,2023,1,168,50,Active,,,https://www.redfin.com/SC/Unknown/TBD-Soft-Shell-Dr-29720/unit-472/home/183384584,CANOPYMLS,3929943,N,Y,34.932749,-80.78593
MLS Listing,,Single Family Residential,1729 Heathland Dr,Rock Hill,SC,29730,310000,3,2.0,Taylor Oaks,1311,10018,2002,1,236,,Active,,,https://www.redfin.com/SC/Rock-Hill/1729-Heathland-Dr-29730/home/52138545,CANOPYMLS,3929945,N,Y,34.8778549,-81.0266608
MLS Listing,,Single Family Residential,TBD Soft Shell Dr #477,Lancaster,SC,29720,546499,4,3.5,Walnut Creek,2964,6490,2023,1,184,50,Active,,,https://www.redfin.com/SC/Unknown/TBD-Soft-Shell-Dr-29720/unit-477/home/183383633,CANOPYMLS,3929931,N,Y,34.930013,-80.786467
MLS Listing,,Single Family Residential,130 Overbrook Ct,Spartanburg,SC,29306,127000,2,1.0,Park Hills,1000,12632,1950,1,127,,Active,,,https://www.redfin.com/SC/Spartanburg/130-Overbrook-Cir-29306/home/110878727,Greater Greenville MLS,1488281,N,Y,34.9319388,-81.9457031
MLS Listing,,Single Family Residential,TBD Soft Shell Dr #478,Lancaster,SC,29720,526699,5,3.0,Walnut Creek,2798,6490,2023,1,188,50,Active,,,https://www.redfin.com/SC/Unknown/TBD-Soft-Shell-Dr-29720/unit-478/home/183383347,CANOPYMLS,3929928,N,Y,34.933682,-80.787208
MLS Listing,,Vacant Land,00 Walnut Rd,Lancaster,SC,29720,58000,,,Lancaster,,120661,,1,,,Active,,,https://www.redfin.com/SC/LANCASTER/WALNUT-RD-29720/home/52164542,CANOPYMLS,3927313,N,Y,34.788602,-80.647204
MLS Listing,,Single Family Residential,6179 Russo Ct Lot 26-03,Lancaster,SC,29720,700000,6,4.0,Walnut Creek,4020,13068,2022,1,174,50,Active,,,https://www.redfin.com/SC/Lancaster/6179-Russo-Ct-29720/unit-26-03/home/181411397,CANOPYMLS,3929860,N,Y,34.9279157,-80.8019959
MLS Listing,,Vacant Land,2.25 +/-ACRES Waxhaw Marvin Rd Unit 1 OF 2 TRACTS,Waxhaw,NC,28173,325000,,,Waxhaw,,98010,,1,,,Active,,,https://www.redfin.com/NC/Waxhaw/2-25-ACRES-Waxhaw-Marvin-Rd-28173/unit-1-OF-2-TRACTS/home/179570264,CANOPYMLS,3929881,N,Y,34.938797,-80.765755
MLS Listing,,Single Family Residential,634 Edwards Rd,Fort Lawn,SC,29714,280000,3,2.5,Fort Lawn,1727,44431,1965,1,162,,Active,,,https://www.redfin.com/SC/Fort-Lawn/634-Edwards-Rd-29714/home/52188452,CANOPYMLS,3929473,N,Y,34.7134947,-80.8897453
MLS Listing,,Single Family Residential,87450 Edsen Ct #67,Lancaster,SC,29720,470000,5,3.0,Walnut Creek,2685,6534,2014,1,175,50,Active,,,https://www.redfin.com/SC/Lancaster/87450-Edsen-Ct-29720/unit-67/home/183380528,CANOPYMLS,3927596,N,Y,34.9384036,-80.7860581
MLS Listing,,Single Family Residential,335 Baker St,Rock Hill,SC,29730,115000,2,1.0,Sunset Park,952,7405,1950,1,121,,Active,,,https://www.redfin.com/SC/Rock-Hill/335-Baker-St-29730/home/183380003,CANOPYMLS,3929865,N,Y,34.9191493,-81.042748
MLS Listing,,Vacant Land,7807 Mccall Rd #1,Waxhaw,NC,28173,200000,,,Waxhaw,,174240,,1,,,Active,,,https://www.redfin.com/NC/Waxhaw/7807-McCall-Rd-28173/unit-1/home/183377369,CANOPYMLS,3929134,N,Y,34.9343244,-80.7682586
MLS Listing,,Single Family Residential,109 Oakland Ave,Chester,SC,29706,85000,2,1.0,Chester,1116,12153,1940,1,76,,Active,,,https://www.redfin.com/SC/Chester/109-Oakland-Ave-29706/home/52188763,CANOPYMLS,3927257,N,Y,34.7031993,-81.2147681
MLS Listing,,Single Family Residential,1323 Stack Rd,Monroe,NC,28112,429000,3,2.0,Monroe,2062,47916,2023,1,208,,Active,,,https://www.redfin.com/NC/Monroe/1323-Stack-Rd-28112/home/174604577,CANOPYMLS,3929013,N,Y,34.928764,-80.530378
MLS Listing,,Single Family Residential,1321 Stack Rd,Monroe,NC,28112,429000,3,2.0,Monroe,2062,60983,2022,1,208,,Active,,,https://www.redfin.com/NC/Monroe/1321-Stack-Rd-28112/home/183375693,CANOPYMLS,3929011,N,Y,34.9154478,-80.519048
MLS Listing,,Single Family Residential,0000 White Store Rd,Wingate,NC,28174,585000,3,2.0,Wingate,2045,471754,2023,1,286,,Active,,,https://www.redfin.com/NC/WINGATE/0-WHITE-STORE-RD-28174/home/43836090,CANOPYMLS,3929527,N,Y,34.924817,-80.422251
MLS Listing,,Single Family Residential,2532 Watson Dr,Lancaster,SC,29720,249900,3,2.0,Lancaster,1436,16552,1977,2,174,,Active,,,https://www.redfin.com/SC/Lancaster/2532-Watson-Dr-29720/home/52170247,CANOPYMLS,3926278,N,Y,34.6740799,-80.7393057
MLS Listing,,Townhouse,3019 Honeylocust Ln,Indian Land,SC,29707,375000,3,2.5,The Grove,1875,4356,2017,2,200,182,Active,,,https://www.redfin.com/SC/Indian-Land/3019-Honeylocust-Ln-29707/home/142648808,CANOPYMLS,3928299,N,Y,34.9393424,-80.8317664
MLS Listing,,Single Family Residential,1008 Hallmark Way,Waxhaw,NC,28173,529000,4,3.0,Millbridge,2592,8276,2021,2,204,87,Active,December-17-2022 11:00 AM,December-17-2022 01:00 PM,https://www.redfin.com/NC/Waxhaw/1008-Hallmark-Way-28173/home/147369175,CANOPYMLS,3928136,N,Y,34.9287492,-80.7764934
MLS Listing,,Single Family Residential,337 Community St,Rock Hill,SC,29730,186000,2,1.0,Rock Hill,1140,11325,1940,2,163,,Active,,,https://www.redfin.com/SC/Rock-Hill/337-Community-St-29730/home/52117059,CANOPYMLS,3926800,N,Y,34.9388961,-81.0147084
MLS Listing,,Single Family Residential,2765 Pineview Dr,Lancaster,SC,29720,269900,4,2.0,Lancaster,1784,20037,1979,2,151,,Active,,,https://www.redfin.com/SC/Lancaster/2765-Pineview-Dr-29720/home/52164914,CANOPYMLS,3926420,N,Y,34.6704361,-80.7512189
MLS Listing,,Single Family Residential,125 Martello St,Moore,SC,29369,195000,3,1.5,,1200,19166,1966,2,163,,Active,,,https://www.redfin.com/SC/Moore/125-Martello-St-29369/home/110365393,Greater Greenville MLS,1488217,N,Y,34.8884771,-81.9771528
