SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Multi-Family (5+ Unit),2120 W 4th St,Williamsport,PA,17701,424900,12,6.0,Newberry,5743,10890,1900,1,74,,Active,,,https://www.redfin.com/PA/Williamsport/2120-W-4th-St-17701/home/136768666,WBVAR,WB-92347,N,Y,41.2396554,-77.0548048
MLS Listing,,Vacant Land,0 Warrensville Rd,Montoursville,PA,17754,275000,,,Other/None,,1253656,,1,,,Active,,,https://www.redfin.com/PA/Montoursville/Warrensville-Rd-17754/home/137063895,WBVAR,WB-93650,N,Y,41.28809169,-76.93800675
MLS Listing,,Single Family Residential,41 & 37 Shadduck Rd,Muncy,PA,17756,575000,4,1.5,Other/None,3090,182952,1812,1,186,,Active,,,https://www.redfin.com/PA/Muncy/41-Shadduck-Rd-17756/home/136945980,WBVAR,WB-93319,N,Y,41.2192013,-76.7876825
MLS Listing,,Vacant Land,Susquehanna Trl Lot 3,Muncy,PA,17756,18900,,,Muncy,,73616,,1,,,Active,,,https://www.redfin.com/PA/Muncy/Susquehanna-TRL-17756/unit-3/home/181964070,WBVAR,WB-94238,N,Y,41.2056373,-76.7855152
MLS Listing,,Single Family Residential,853 Miriam St,Ramey,PA,16671,95000,3,2.5,,1859,91040,1920,1,51,,Active,,,https://www.redfin.com/PA/RAMEY/853-MIRIAM-ST-16671/home/65846019,AHARMLS,63823,N,Y,40.805361,-78.393403
MLS Listing,,Single Family Residential,1488 Valley View Rd,Jersey Shore,PA,17740,589900,4,3.5,Other/None,4425,121967,2005,1,133,,Active,,,https://www.redfin.com/PA/Jersey-Shore/1488-Valley-View-Rd-17740/home/101300899,WBVAR,WB-96245,N,Y,41.2029381,-77.3201384
MLS Listing,,Single Family Residential,414 Chemung St,Waverly,NY,14892,79900,4,2.0,Waverly,2377,93218,,1,34,,Active,,,https://www.redfin.com/NY/Waverly/414-Chemung-St-14892/home/139876293,ECMLS,268597,N,Y,42.007133,-76.5343495
MLS Listing,,Single Family Residential,215 Baxter Rd,Montoursville,PA,17754,289900,4,2.5,Baxter Development,1840,30491,1972,1,158,,Active,,,https://www.redfin.com/PA/Montoursville/215-Baxter-Rd-17754/home/136804633,WBVAR,WB-96244,N,Y,41.3284228,-76.9189976
MLS Listing,,Single Family Residential,394 Water St E,Hughesville,PA,17737,129900,3,1.5,Hughesville,1640,10019,1901,1,79,,Active,,,https://www.redfin.com/PA/Hughesville/394-E-Water-St-17737/home/136857950,BRIGHT MLS,PALY2001394,N,Y,41.2390979,-76.7207779
MLS Listing,,Mobile/Manufactured Home,6018B Park Rd,Berwick,PA,18603,19000,3,2.0,0-None,980,,1996,1,19,,Active,,,https://www.redfin.com/PA/Berwick/6018-Park-Rd-18603/home/120361778,CSVBR,20-92852,N,Y,41.047236,-76.28008
