SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Vacant Land,1650 Top Hill Rd,Little Rock,AR,72223,105000,,,Pulaski County West,,218235,,2,,,Active,,,https://www.redfin.com/AR/Little-Rock/1650-Top-Hill-Rd-72223/home/180875601,CARMLS,22040123,N,Y,34.74669,-92.4953658
MLS Listing,,Single Family Residential,5204 Randolph Rd,North Little Rock,AR,72116,220000,3,2.0,North Little Rock (central),1709,9583,1963,3,129,,Active,,,https://www.redfin.com/AR/North-Little-Rock/5204-Randolph-Rd-72116/home/95312465,CARMLS,22040111,N,Y,34.8024962,-92.2423683
MLS Listing,,Single Family Residential,1196 Oak Ridge Dr,Memphis,TN,38111,329900,3,2.0,Sea Isle/Park,,11761,1955,3,150,,Active,,,https://www.redfin.com/TN/Memphis/1196-Oak-Ridge-Dr-38111/home/60657094,Memphis Area Association of Realtors(R) MLS,10139058,N,Y,35.0991295,-89.9230968
MLS Listing,,Single Family Residential,804 N Natchez St,Kosciusko,MS,39090,169900,3,2.0,Metes And Bounds,2135,14374,1959,50,80,,Active,,,https://www.redfin.com/MS/Kosciusko/804-N-Natchez-St-39090/home/94487384,MLSU,4032414,N,Y,33.067072,-89.5857331
MLS Listing,,Single Family Residential,4999 Laurel Greens Dr,Memphis,TN,38125,579900,5,3.5,Windyke,,20037,2011,59,153,25,Active,,,https://www.redfin.com/TN/Memphis/4999-Laurel-Green-Dr-38125/home/60859546,Memphis Area Association of Realtors(R) MLS,10136042,N,Y,35.0114497,-89.78979
MLS Listing,,Single Family Residential,15 Woodridge Dr,Greenbrier,AR,72058,344000,4,2.0,Greenbrier School District,2309,51836,2005,65,149,,Active,,,https://www.redfin.com/AR/Greenbrier/15-Woodridge-Dr-72058/home/95387640,CARMLS,22034348,N,Y,35.2660248,-92.3780069
MLS Listing,,Single Family Residential,3252 Southern Ave,Memphis,TN,38111,268500,2,2.0,Chickasaw Gardens,,8276,1950,141,269,,Active,,,https://www.redfin.com/TN/Memphis/3252-Southern-Ave-38111/home/60716918,Memphis Area Association of Realtors(R) MLS,10129408,N,Y,35.1155013,-89.9538
MLS Listing,,Vacant Land,01 Mormon Rd,Northport,AL,35475,36000,,,Northport,,172497,,1,,,Active,,,https://www.redfin.com/AL/Northport/01-Mormon-Rd-35475/home/183394530,WAMLS,154619,N,Y,33.4570612,-87.7228278
MLS Listing,,Single Family Residential,54 Fontenay Cir,Little Rock,AR,72223,624500,3,2.5,Pulaski County West,4351,24393,1991,1,144,79,Active,,,https://www.redfin.com/AR/Little-Rock/54-Fontenay-Cir-72223/home/81405873,CARMLS,22040301,N,Y,34.7687664,-92.4688518
MLS Listing,,Single Family Residential,1953 Torreyson St,Conway,AR,72034,65000,3,1.0,Conway - Old Town,1496,,1957,1,43,,Active,,,https://www.redfin.com/AR/Conway/1953-Torreyson-St-72034/home/95396350,CARMLS,22040300,N,Y,35.0763361,-92.4520512
MLS Listing,,Single Family Residential,114 Wheatland Cir,Eutaw,AL,35462,135000,3,2.0,Wheatland West End Add,1323,,1970,1,102,,Active,,,https://www.redfin.com/AL/Eutaw/114-Wheatland-Cir-35462/home/120474135,WAMLS,150659,N,Y,32.8406941,-87.9112806
MLS Listing,,Single Family Residential,2345 Appleton Dr,Southaven,MS,38672,599000,5,4.5,Dickens Place,4114,34412,2004,1,146,10,Active,,,https://www.redfin.com/MS/Southaven/2345-Appleton-Dr-38672/home/94412319,MLSU,4035589,N,Y,34.924097,-89.9485113
MLS Listing,,Single Family Residential,2907 Bermuda Ln,North Little Rock,AR,72206,92000,3,1.0,North Little Rock - East Of I-44,1000,6969,1962,1,92,,Active,,,https://www.redfin.com/AR/Little-Rock/2907-Bermuda-Ln-72206/home/82868689,CARMLS,22040299,N,Y,34.7187732,-92.198865
MLS Listing,,Single Family Residential,107 Briar Hollow Dr,Monroe,LA,71203,236500,3,2.0,OAK TRACE,2281,,2018,1,104,,Active,,,https://www.redfin.com/LA/Monroe/107-Briar-Hollow-Dr-71203/home/144689984,NELABOR,204144,N,Y,32.5502832,-92.0158983
MLS Listing,,Single Family Residential,1435 E Holmes Rd,Memphis,TN,38116,232000,4,3.0,Whitehaven/Southland Mall,,30056,1958,1,97,,Active,,,https://www.redfin.com/TN/Memphis/1435-E-Holmes-Rd-38116/home/87619331,Memphis Area Association of Realtors(R) MLS,10139054,N,Y,35.0060875,-90.0160171
MLS Listing,,Single Family Residential,9250 Mason St,Olive Branch,MS,38654,192000,2,2.0,Mason,1487,23086,1962,1,129,,Active,,,https://www.redfin.com/MS/Olive-Branch/9250-Mason-St-38654/home/60796263,MLSU,4035588,N,Y,34.956869,-89.8260283
MLS Listing,,Vacant Land,000 Highway 1 Hwy,Dewitt,AR,72402,490000,,,Arkansas County - East,,5227200,,1,,,Active,,,https://www.redfin.com/AR/Dewitt/000-Highway-1-HWY-72402/home/183390450,CARMLS,22040297,N,Y,34.293215,-91.3351283
MLS Listing,,Condo/Co-op,200 Wagner Pl #205,Memphis,TN,38103,349000,2,2.0,South Bluffs/Downtown,,,1983,1,291,,Active,,,https://www.redfin.com/TN/Memphis/200-Wagner-Pl-38103/unit-205/home/60691216,Memphis Area Association of Realtors(R) MLS,10139220,N,Y,35.1411765,-90.0567159
MLS Listing,,Single Family Residential,3378 Dabler Pl,Bartlett,TN,38134,350000,4,2.5,Bartlett - West,,18295,1986,1,159,,Active,,,https://www.redfin.com/TN/Bartlett/3378-Dabler-Pl-38134/home/87740189,Memphis Area Association of Realtors(R) MLS,10139219,N,Y,35.2179213,-89.8590401
MLS Listing,,Single Family Residential,13306 Abinger Dr,Little Rock,AR,72212,350000,4,2.5,Lit - West Little Rock (northwes,3811,14810,1979,1,92,22,Active,,,https://www.redfin.com/AR/Little-Rock/13306-Abinger-Dr-72212/home/81393391,CARMLS,22040296,N,Y,34.7717018,-92.4210836
MLS Listing,,Single Family Residential,1798 Chisholm Rd,Florence,AL,35630,289900,3,2.0,R L Malone,1485,13939,2022,1,195,,Active,,,https://www.redfin.com/AL/Florence/1798-Chisholm-Rd-35630/home/183388589,SAARMLS,508894,N,Y,34.824365,-87.67507
MLS Listing,,Single Family Residential,2317 Camden Cv,Muscle Shoals,AL,35661,219000,3,2.0,Whitfield Colony Phase I,1500,8712,2003,1,146,,Active,,,https://www.redfin.com/AL/Muscle-Shoals/2317-Camden-Cv-W-35661/home/80487486,SAARMLS,508893,N,Y,34.7386171,-87.6237983
MLS Listing,,Townhouse,225 Country Club Pkwy #63,Maumelle,AR,72113,334900,3,2.5,Maumelle,1700,,,1,197,168,Active,,,https://www.redfin.com/AR/Maumelle/225-Country-Club-Pkwy-72113/unit-63/home/183387912,CARMLS,22040294,N,Y,34.8414699,-92.3988743
MLS Listing,,Townhouse,225 Country Club Pkwy #62,Maumelle,AR,72113,334900,3,2.5,Maumelle,1700,,,1,197,168,Active,,,https://www.redfin.com/AR/Maumelle/225-Country-Club-Pkwy-72113/unit-62/home/183387898,CARMLS,22040293,N,Y,34.8414699,-92.3988743
