SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,17462 Front Beach Rd Unit 76H,Panama City Beach,FL,32413,289900,1,1.5,Horizon South XV,608,,1992,1,477,417,Active,,,https://www.redfin.com/FL/Panama-City-Beach/17462-Front-Beach-Rd-32413/unit-76H/home/117321937,CPARMLS,731229,N,Y,30.231151,-85.9003614
MLS Listing,,Condo/Co-op,732 Scenic Gulf Dr Unit B304,Miramar Beach,FL,32550,659999,3,2.0,Southwest Walton South,1324,,2015,11,498,,Active,,,https://www.redfin.com/FL/Miramar-Beach/732-Scenic-Gulf-Dr-32550/unit-B304/home/139808186,ECAR,912544,N,Y,30.3753498,-86.3612381
MLS Listing,,Townhouse,19 Brentwood Ln Unit 1,Santa Rosa Beach,FL,32459,1100000,4,4.5,Hwy 393 to Hwy 83,2100,,1996,70,524,650,Active,,,https://www.redfin.com/FL/Santa-Rosa-Beach/19-Brentwood-Ln-32459/unit-1/home/139499118,ECAR,909233,N,Y,30.3473145,-86.2238856
MLS Listing,,Single Family Residential,148 Sandy Cay Dr,Miramar Beach,FL,32550,849900,4,2.0,Southwest Walton South,1919,5227,2004,91,443,61,Active,,,https://www.redfin.com/FL/Miramar-Beach/148-Sandy-Cay-Dr-32550/home/139621671,ECAR,907807,N,Y,30.3832193,-86.3946219
MLS Listing,,Single Family Residential,135 Summer Breeze Rd,Panama City Beach,FL,32413,920000,5,3.0,Beach West of Hwy 79,3800,,2001,147,242,,Active,,,https://www.redfin.com/FL/Panama-City-Beach/135-Summer-Breeze-Rd-32413/home/117868515,ECAR,903792,N,Y,30.2294741,-85.8954883
MLS Listing,,Vacant Land,10672 Squall Line Rd,Pensacola,FL,32507,37500,,,Leeward,,7043,,168,,,Active,,,https://www.redfin.com/FL/Pensacola/10672-Squall-Line-Rd-32507/home/134493851,PARMLS,611408,N,Y,30.3328721,-87.367021
MLS Listing,,Condo/Co-op,17680 Front Beach Rd Unit B102,Panama City Beach,FL,32413,327000,1,1.0,Peachtree Place Phase I,631,,1993,1,518,387,Active,,,https://www.redfin.com/FL/Panama-City-Beach/17680-Front-Beach-Rd-32413/unit-B102/home/117045390,CPARMLS,735112,N,Y,30.2330181,-85.9088506
MLS Listing,,Vacant Land,00 Dogwood Ave Lot 19-22,Vernon,FL,32462,18900,,,No Named Subdivision,,12632,,1,,,Active,,,https://www.redfin.com/FL/Vernon/Dogwood-AVE-32462/unit-19-22/home/178376971,CPARMLS,684742,N,Y,30.570923,-85.871556
MLS Listing,,Vacant Land,113-114-25 Brookside Dr,Defuniak Springs,FL,32433,18000,,,,,29969,,1,,,Active,,,https://www.redfin.com/FL/Defuniak-Springs/113-Brookside-Dr-32433/home/182910622,CPARMLS,734733,N,Y,30.7544679,-86.249784
MLS Listing,,Condo/Co-op,301 Lullwater 431 Dr #431,Panama City Beach,FL,32413,349900,2,2.0,Lullwater Beach,1089,,1984,1,321,447,Active,,,https://www.redfin.com/FL/Panama-City-Beach/301-Lullwater-Dr-32413/unit-431/home/117774468,CPARMLS,732663,N,Y,30.220551,-85.883914
MLS Listing,,Mobile/Manufactured Home,304 Toledo Pl,Panama City Beach,FL,32413,450000,3,2.0,[No Recorded Subdiv],924,4966,1977,1,487,,Active,,,https://www.redfin.com/FL/Panama-City-Beach/304-W-Toledo-Pl-32413/home/117865776,CPARMLS,733354,N,Y,30.2430491,-85.9222242
MLS Listing,,Vacant Land,00 Locke Ln,Crestview,FL,32536,204800,,,25 - Crestview Area,,1132560,,1,,,Active,,,https://www.redfin.com/FL/CRESTVIEW/LOCKE-LN-32536/home/139854093,NAMLS,894814,N,Y,30.833476,-86.536923
MLS Listing,,Condo/Co-op,17462 Front Beach Rd Unit 72B,Panama City Beach,FL,32413,369900,2,2.0,Horizon South XVI,960,,1993,1,385,450,Active,December-10-2022 10:00 AM,December-10-2022 02:00 PM,https://www.redfin.com/FL/Panama-City-Beach/17462-Front-Beach-Rd-32413/unit-72B/home/117046929,CPARMLS,734769,N,Y,30.231151,-85.9003614
MLS Listing,,Condo/Co-op,17462 Front Beach 74 H Rd Unit 74H,Panama City Beach,FL,32413,305000,1,1.5,Horizon South XVIII,608,,1993,1,502,380,Active,,,https://www.redfin.com/FL/Panama-City-Beach/17462-Front-Beach-Rd-32413/unit-74H/home/118232882,CPARMLS,732358,N,Y,30.231151,-85.9003614
MLS Listing,,Single Family Residential,2048 Corbin Ln,Caryville,FL,32425,799000,3,2.0,No Named Subdivision,11200,1458389,2018,1,71,,Active,,,https://www.redfin.com/FL/Caryville/2048-Corbin-LN-Unknown/home/178377067,CPARMLS,722397,N,Y,30.898048,-85.859164
MLS Listing,,Vacant Land,6429 Avengers Ave,Laurel Hill,FL,32567,299999,,,25 - Crestview Area,,217800,,1,,,Active,,,https://www.redfin.com/FL/Laurel-Hill/6429-Avengers-Ave-32567/home/139687899,NAMLS,909803,N,Y,30.859023,-86.537958
MLS Listing,,Condo/Co-op,17462 Front Beach Rd #304,Panama City Beach,FL,32413,394975,2,1.5,Horizon South XIX,1246,,1995,1,317,1126,Active,,,https://www.redfin.com/FL/Panama-City-Beach/17462-Front-Beach-Rd-32413/unit-304/home/117322040,CPARMLS,732734,N,Y,30.231151,-85.9003614
MLS Listing,,Condo/Co-op,17614 Front Beach Rd Unit A30,Panama City Beach,FL,32413,294999,1,1.0,Endless Summer I,580,,1985,1,509,333,Active,,,https://www.redfin.com/FL/Panama-City/17614-Front-Beach-Rd-32413/unit-A30/home/117639952,CPARMLS,732300,N,Y,30.2323322,-85.9058747
MLS Listing,,Single Family Residential,16801 Lisbon Ave,Panama City Beach,FL,32413,450000,3,2.0,[No Recorded Subdiv],1158,8363,1991,1,389,,Active,,,https://www.redfin.com/FL/Panama-City/16801-Lisbon-Ave-32413/home/118386038,CPARMLS,728191,N,Y,30.2213363,-85.8842206
