SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,122 Leming Dr,San Antonio,TX,78201-3740,269000,3,2.0,Woodlawn Terrace,1403,6708,1942,16,192,,Active,,,https://www.redfin.com/TX/San-Antonio/122-Leming-Dr-78201/home/48880945,Sabor,1652652,N,Y,29.4696683,-98.5387364
MLS Listing,,Single Family Residential,5610 Fresno Dr,Corpus Christi,TX,78411,305000,4,2.0,Carroll Woods #2,2171,7592,1965,24,140,,Active,,,https://www.redfin.com/TX/Corpus-Christi/5610-Fresno-Dr-78411/home/111808760,CBMLS,408671,N,Y,27.7124228,-97.399337
MLS Listing,,Single Family Residential,10134 Napier Dr,Rosharon,TX,77583,515000,4,4.0,Meridiana,3121,12419,2020,26,165,88,Active,,,https://www.redfin.com/TX/Rosharon/10134-Napier-Dr-77583/home/170929551,HARMLS,25542549,N,Y,29.4357471,-95.3985771
MLS Listing,,Townhouse,4924 Appleseed Ct,San Antonio,TX,78238-5407,229900,3,2.5,Wurzbach Meadow,1245,2831,2010,29,185,,Active,,,https://www.redfin.com/TX/San-Antonio/4924-Appleseed-Ct-78238/home/48714149,Sabor,1651334,N,Y,29.4805452,-98.6116853
MLS Listing,,Single Family Residential,13118 Desana Spgs,St Hedwig,TX,78152,322000,4,2.0,Cobalt Canyon,1900,5619,2020,30,169,25,Active,December-17-2022 02:00 PM,December-17-2022 04:00 PM,https://www.redfin.com/TX/St-Hedwig/13118-Desana-Spgs-78152/home/177426320,Sabor,1650238,N,Y,29.4659706,-98.2243953
MLS Listing,,Single Family Residential,6305 Warhawk Dr,San Antonio,TX,78238-4334,295700,3,2.0,Thunderbird Hills,1639,10628,1967,37,180,,Active,,,https://www.redfin.com/TX/San-Antonio/6305-War-Hawk-Dr-78238/home/48996866,Sabor,1649592,N,Y,29.4655945,-98.6103758
MLS Listing,,Single Family Residential,2321 Thunderbolt Peak Dr,Rosharon,TX,77583,430000,5,4.0,Sierra Vista,2882,6024,2019,40,149,142,Active,,,https://www.redfin.com/TX/Arcola/2321-Thunderbolt-Peak-Dr-77583/home/167607414,HARMLS,76942097,N,Y,29.4348627,-95.4403965
MLS Listing,,Single Family Residential,4518 Todds Farm,San Antonio,TX,78244-1750,299950,4,2.5,Highland Farms,2489,5532,2015,44,121,26,Active,,,https://www.redfin.com/TX/San-Antonio/4518-Todds-Farm-78244/home/48681013,Sabor,1647343,N,Y,29.4697628,-98.3693977
MLS Listing,,Single Family Residential,8806 Mission Rd,San Antonio,TX,78214-3108,564000,5,2.5,Harlandale,3164,34717,2002,51,178,,Active,,,https://www.redfin.com/TX/San-Antonio/8806-Mission-Rd-78214/home/49155955,Sabor,1647650,N,Y,29.3356612,-98.45977
MLS Listing,,Single Family Residential,2037 Wilby Ln,San Antonio,TX,78253-4433,449990,4,3.0,Fronterra At Westpointe - Bexa,2728,7187,2017,78,165,40,Active,,,https://www.redfin.com/TX/San-Antonio/2037-Wilby-Ln-78253/home/167588660,Sabor,1640758,N,Y,29.4549124,-98.7221575
MLS Listing,,Single Family Residential,2622 Thunder Gulch,San Antonio,TX,78245-2391,299950,4,2.0,Champions Park,1936,4965,2006,92,155,27,Active,,,https://www.redfin.com/TX/San-Antonio/2622-Thunder-Gulch-78245/home/48644497,Sabor,1637546,N,Y,29.4039776,-98.7114064
MLS Listing,,Vacant Land,2902 Horse Trail Dr,Rosharon,TX,77583,140000,,,Suncreek Ranch Sec 1-2-3-4,,87120,,99,,50,Active,,,https://www.redfin.com/TX/Rosharon/2902-Horse-Trail-Dr-77583/home/108956976,HARMLS,36727595,N,Y,29.343263,-95.510422
MLS Listing,,Single Family Residential,10359 Fort Davis Trl,San Antonio,TX,78245,294999,3,2.5,Westward Pointe 2,2169,5096,2016,120,136,29,Active,,,https://www.redfin.com/TX/San-Antonio/10359-Fort-Davis-Trl-78245/home/48719871,Sabor,1631170,N,Y,29.4211339,-98.6960565
MLS Listing,,Vacant Land,102 Mustang Island Estates Dr,Port Aransas,TX,78373,1699700,,,Mustang Island Estates,,129569,,316,,33,Active,,,https://www.redfin.com/TX/Corpus-Christi/102-Mustang-Island-Estates-Dr-78373/home/178156612,CBMLS,393209,N,Y,27.740097063,-97.12623779
MLS Listing,,Single Family Residential,4765 County Road 747a,Brazoria,TX,77422,695000,4,2.0,James Cummings,3253,24699,2006,1,214,,Active,,,https://www.redfin.com/TX/Brazoria/4765-County-Rd-747A-77422/home/33300237,HARMLS,19181637,N,Y,29.0495691,-95.6353212
MLS Listing,,Single Family Residential,767 E Myrtle St,San Antonio,TX,78212-4100,749999,5,4.0,Tobin Hill,1800,7230,1956,1,417,,Active,,,https://www.redfin.com/TX/San-Antonio/767-E-Myrtle-St-78212/home/48855724,Sabor,1656773,N,Y,29.4438427,-98.4838071
MLS Listing,,Single Family Residential,3005 Santa Rita,Mission,TX,78572,320000,3,3.5,Las Villas At Lago Escondido,2303,4251,2013,1,139,265,Active,,,https://www.redfin.com/TX/Mission/3005-Santa-Rita-St-78572/home/69523505,MCALLENMLS,395406,N,Y,26.1722716,-98.2912453
MLS Listing,,Single Family Residential,1570 E 24th St,Weslaco,TX,78596,110000,3,2.0,R C Babb M/H Subdivision,1820,5998,1986,1,60,,Active,,,https://www.redfin.com/TX/Weslaco/1570-E-24th-St-78596/home/69688497,MCALLENMLS,395468,N,Y,26.1323724,-97.976422
MLS Listing,,Single Family Residential,6839 Fox Tail Dr,Corpus Christi,TX,78413,279000,3,2.0,Foxwood Estates Ph IV,1552,7941,2009,1,180,,Active,,,https://www.redfin.com/TX/Corpus-Christi/6839-Fox-Tail-Dr-78413/home/111742360,CBMLS,409638,N,Y,27.6854224,-97.4040361
MLS Listing,,Single Family Residential,10414 Barbeque Bay,Converse,TX,78109-4441,329900,4,3.0,Summerhill,1907,5619,2018,1,173,29,Active,,,https://www.redfin.com/TX/Converse/10414-Barbeque-Bay-78109/home/146134921,Sabor,1656768,N,Y,29.4857807,-98.2814961
MLS Listing,,Vacant Land,0000 E Turista St,Mission,TX,78573,500000,,,West Addition To Sharyland,,104973,,1,,,Active,,,https://www.redfin.com/TX/MISSION/E-TURISTA-ST-78573/home/69640396,MCALLENMLS,394079,N,Y,26.248385,-98.315235
MLS Listing,,Single Family Residential,603 County Road 18,Damon,TX,77430,1800000,3,3.0,H T & B R R,6566,1957586,1988,1,274,,Active,,,https://www.redfin.com/TX/Damon/603-County-Rd-18-77430/home/51599198,HARMLS,39886543,N,Y,29.2784432,-95.7147604
MLS Listing,,Single Family Residential,3319 Alcatraz Ave,Edinburg,TX,78542,199900,4,4.0,La Quietud,1983,7187,2004,1,101,,Active,,,https://www.redfin.com/TX/Edinburg/3319-Alcatraz-St-78542/home/69487890,MCALLENMLS,395368,N,Y,26.3818688,-98.1094309
MLS Listing,,Single Family Residential,305 N Perez,San Diego,TX,78384,72500,3,2.0,San Diego,1396,15000,1950,1,52,,Active,,,https://www.redfin.com/TX/San-Diego/305-N-Perez-St-78384/home/127483972,CBMLS,409690,N,Y,27.767495,-98.2416576
MLS Listing,,Single Family Residential,337 Stages Dr,Corpus Christi,TX,78412,210000,3,2.0,Waverly Estates #3,1662,7701,1953,1,126,,Active,,,https://www.redfin.com/TX/Corpus-Christi/337-Stages-Dr-78412/home/103192628,CBMLS,409683,N,Y,27.7195155,-97.3425096
MLS Listing,,Vacant Land,15075 Rosa Trl,San Antonio,TX,78253,54000,,,Geronimo Village,23124,23130,,1,2,,Active,,,https://www.redfin.com/TX/San-Antonio/15075-Rosa-Trl-78253/home/48780351,Sabor,1656762,N,Y,29.5010175,-98.7945554
